year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrstc
2019,NUTS,2010,TR1,1,8.3
2020,NUTS,2010,TR1,1,8.3
2011,NUTS,2010,TR10,2,5.0
2012,NUTS,2010,TR10,2,6.6
2013,NUTS,2010,TR10,2,6.8
2014,NUTS,2010,TR10,2,6.6
2015,NUTS,2010,TR10,2,7.3
2016,NUTS,2010,TR10,2,7.9
2017,NUTS,2010,TR10,2,8.3
2018,NUTS,2010,TR10,2,8.5
2019,NUTS,2010,TR10,2,8.3
2020,NUTS,2010,TR10,2,8.3
2011,NUTS,2010,TR2,1,3.8
2012,NUTS,2010,TR2,1,4.6
2013,NUTS,2010,TR2,1,4.7
2014,NUTS,2010,TR2,1,4.9
2015,NUTS,2010,TR2,1,5.1
2016,NUTS,2010,TR2,1,5.5
2017,NUTS,2010,TR2,1,5.7
2018,NUTS,2010,TR2,1,5.9
2019,NUTS,2010,TR2,1,6.5
2020,NUTS,2010,TR2,1,7.1
2011,NUTS,2010,TR21,2,3.9
2012,NUTS,2010,TR21,2,4.8
2013,NUTS,2010,TR21,2,5.1
2014,NUTS,2010,TR21,2,4.2
2015,NUTS,2010,TR21,2,4.3
2016,NUTS,2010,TR21,2,4.9
2017,NUTS,2010,TR21,2,5.7
2018,NUTS,2010,TR21,2,6.2
2019,NUTS,2010,TR21,2,6.0
2020,NUTS,2010,TR21,2,7.1
2011,NUTS,2010,TR22,2,3.7
2012,NUTS,2010,TR22,2,4.5
2013,NUTS,2010,TR22,2,4.4
2014,NUTS,2010,TR22,2,5.5
2015,NUTS,2010,TR22,2,5.9
2016,NUTS,2010,TR22,2,6.2
2017,NUTS,2010,TR22,2,5.7
2018,NUTS,2010,TR22,2,5.6
2019,NUTS,2010,TR22,2,7.1
2020,NUTS,2010,TR22,2,7.2
2011,NUTS,2010,TR3,1,4.6
2012,NUTS,2010,TR3,1,4.5
2013,NUTS,2010,TR3,1,4.6
2014,NUTS,2010,TR3,1,5.0
2015,NUTS,2010,TR3,1,5.4
2016,NUTS,2010,TR3,1,5.6
2017,NUTS,2010,TR3,1,5.9
2018,NUTS,2010,TR3,1,6.6
2019,NUTS,2010,TR3,1,6.6
2020,NUTS,2010,TR3,1,6.2
2011,NUTS,2010,TR31,2,5.9
2012,NUTS,2010,TR31,2,5.9
2013,NUTS,2010,TR31,2,5.9
2014,NUTS,2010,TR31,2,5.9
2015,NUTS,2010,TR31,2,6.3
2016,NUTS,2010,TR31,2,6.3
2017,NUTS,2010,TR31,2,6.9
2018,NUTS,2010,TR31,2,8.2
2019,NUTS,2010,TR31,2,7.5
2020,NUTS,2010,TR31,2,6.6
2011,NUTS,2010,TR32,2,3.9
2012,NUTS,2010,TR32,2,3.8
2013,NUTS,2010,TR32,2,3.9
2014,NUTS,2010,TR32,2,4.7
2015,NUTS,2010,TR32,2,5.0
2016,NUTS,2010,TR32,2,5.5
2017,NUTS,2010,TR32,2,5.6
2018,NUTS,2010,TR32,2,5.6
2019,NUTS,2010,TR32,2,6.3
2020,NUTS,2010,TR32,2,6.7
2011,NUTS,2010,TR33,2,3.4
2012,NUTS,2010,TR33,2,3.1
2013,NUTS,2010,TR33,2,3.2
2014,NUTS,2010,TR33,2,4.1
2015,NUTS,2010,TR33,2,4.5
2016,NUTS,2010,TR33,2,4.6
2017,NUTS,2010,TR33,2,4.8
2018,NUTS,2010,TR33,2,5.1
2019,NUTS,2010,TR33,2,5.5
2020,NUTS,2010,TR33,2,5.0
2011,NUTS,2010,TR4,1,4.3
2012,NUTS,2010,TR4,1,4.8
2013,NUTS,2010,TR4,1,5.3
2014,NUTS,2010,TR4,1,5.1
2015,NUTS,2010,TR4,1,5.5
2016,NUTS,2010,TR4,1,5.8
2017,NUTS,2010,TR4,1,6.0
2018,NUTS,2010,TR4,1,6.4
2019,NUTS,2010,TR4,1,6.5
2020,NUTS,2010,TR4,1,6.6
2011,NUTS,2010,TR41,2,4.1
2012,NUTS,2010,TR41,2,5.0
2013,NUTS,2010,TR41,2,5.0
2014,NUTS,2010,TR41,2,5.3
2015,NUTS,2010,TR41,2,6.0
2016,NUTS,2010,TR41,2,5.9
2017,NUTS,2010,TR41,2,6.3
2018,NUTS,2010,TR41,2,7.1
2019,NUTS,2010,TR41,2,6.9
2020,NUTS,2010,TR41,2,6.8
2011,NUTS,2010,TR42,2,4.5
2012,NUTS,2010,TR42,2,4.7
2013,NUTS,2010,TR42,2,5.7
2014,NUTS,2010,TR42,2,4.9
2015,NUTS,2010,TR42,2,4.9
2016,NUTS,2010,TR42,2,5.6
2017,NUTS,2010,TR42,2,5.7
2018,NUTS,2010,TR42,2,5.7
2019,NUTS,2010,TR42,2,6.0
2020,NUTS,2010,TR42,2,6.5
2011,NUTS,2010,TR5,1,6.8
2012,NUTS,2010,TR5,1,7.8
2013,NUTS,2010,TR5,1,7.8
2014,NUTS,2010,TR5,1,8.5
2015,NUTS,2010,TR5,1,8.6
2016,NUTS,2010,TR5,1,8.8
2017,NUTS,2010,TR5,1,8.8
2018,NUTS,2010,TR5,1,8.7
2019,NUTS,2010,TR5,1,9.4
2020,NUTS,2010,TR5,1,9.1
2011,NUTS,2010,TR51,2,8.2
2012,NUTS,2010,TR51,2,9.2
2013,NUTS,2010,TR51,2,9.2
2014,NUTS,2010,TR51,2,10.1
2015,NUTS,2010,TR51,2,10.1
2016,NUTS,2010,TR51,2,10.4
2017,NUTS,2010,TR51,2,10.5
2018,NUTS,2010,TR51,2,10.3
2019,NUTS,2010,TR51,2,11.1
2020,NUTS,2010,TR51,2,10.5
2011,NUTS,2010,TR52,2,3.8
2012,NUTS,2010,TR52,2,4.5
2013,NUTS,2010,TR52,2,4.5
2014,NUTS,2010,TR52,2,4.6
2015,NUTS,2010,TR52,2,5.2
2016,NUTS,2010,TR52,2,4.8
2017,NUTS,2010,TR52,2,4.7
2018,NUTS,2010,TR52,2,4.9
2019,NUTS,2010,TR52,2,5.4
2020,NUTS,2010,TR52,2,5.7
2011,NUTS,2010,TR6,1,3.9
2012,NUTS,2010,TR6,1,4.4
2013,NUTS,2010,TR6,1,4.1
2014,NUTS,2010,TR6,1,4.2
2015,NUTS,2010,TR6,1,4.5
2016,NUTS,2010,TR6,1,4.9
2017,NUTS,2010,TR6,1,4.8
2018,NUTS,2010,TR6,1,5.3
2019,NUTS,2010,TR6,1,5.7
2020,NUTS,2010,TR6,1,6.3
2011,NUTS,2010,TR61,2,4.8
2012,NUTS,2010,TR61,2,5.2
2013,NUTS,2010,TR61,2,5.4
2014,NUTS,2010,TR61,2,5.1
2015,NUTS,2010,TR61,2,5.5
2016,NUTS,2010,TR61,2,6.4
2017,NUTS,2010,TR61,2,6.2
2018,NUTS,2010,TR61,2,6.9
2019,NUTS,2010,TR61,2,6.9
2020,NUTS,2010,TR61,2,7.6
2011,NUTS,2010,TR62,2,3.7
2012,NUTS,2010,TR62,2,4.2
2013,NUTS,2010,TR62,2,4.1
2014,NUTS,2010,TR62,2,4.3
2015,NUTS,2010,TR62,2,4.6
2016,NUTS,2010,TR62,2,4.3
2017,NUTS,2010,TR62,2,4.7
2018,NUTS,2010,TR62,2,5.1
2019,NUTS,2010,TR62,2,5.4
2020,NUTS,2010,TR62,2,5.6
2011,NUTS,2010,TR63,2,3.2
2012,NUTS,2010,TR63,2,3.8
2013,NUTS,2010,TR63,2,3.0
2014,NUTS,2010,TR63,2,3.2
2015,NUTS,2010,TR63,2,3.4
2016,NUTS,2010,TR63,2,4.2
2017,NUTS,2010,TR63,2,3.6
2018,NUTS,2010,TR63,2,3.8
2019,NUTS,2010,TR63,2,5.0
2020,NUTS,2010,TR63,2,5.6
2011,NUTS,2010,TR7,1,3.4
2012,NUTS,2010,TR7,1,4.1
2013,NUTS,2010,TR7,1,5.2
2014,NUTS,2010,TR7,1,4.6
2015,NUTS,2010,TR7,1,4.8
2016,NUTS,2010,TR7,1,4.7
2017,NUTS,2010,TR7,1,4.8
2018,NUTS,2010,TR7,1,4.8
2019,NUTS,2010,TR7,1,5.1
2020,NUTS,2010,TR7,1,5.5
2011,NUTS,2010,TR71,2,3.5
2012,NUTS,2010,TR71,2,4.6
2013,NUTS,2010,TR71,2,4.6
2014,NUTS,2010,TR71,2,4.4
2015,NUTS,2010,TR71,2,4.9
2016,NUTS,2010,TR71,2,3.8
2017,NUTS,2010,TR71,2,4.5
2018,NUTS,2010,TR71,2,4.8
2019,NUTS,2010,TR71,2,4.9
2020,NUTS,2010,TR71,2,5.5
2011,NUTS,2010,TR72,2,3.3
2012,NUTS,2010,TR72,2,3.7
2013,NUTS,2010,TR72,2,5.6
2014,NUTS,2010,TR72,2,4.8
2015,NUTS,2010,TR72,2,4.8
2016,NUTS,2010,TR72,2,5.3
2017,NUTS,2010,TR72,2,5.1
2018,NUTS,2010,TR72,2,4.8
2019,NUTS,2010,TR72,2,5.2
2020,NUTS,2010,TR72,2,5.5
2011,NUTS,2010,TR8,1,3.9
2012,NUTS,2010,TR8,1,3.7
2013,NUTS,2010,TR8,1,3.4
2014,NUTS,2010,TR8,1,4.1
2015,NUTS,2010,TR8,1,4.2
2016,NUTS,2010,TR8,1,4.4
2017,NUTS,2010,TR8,1,4.7
2018,NUTS,2010,TR8,1,4.8
2019,NUTS,2010,TR8,1,5.4
2020,NUTS,2010,TR8,1,5.7
2011,NUTS,2010,TR81,2,4.0
2012,NUTS,2010,TR81,2,4.4
2013,NUTS,2010,TR81,2,3.4
2014,NUTS,2010,TR81,2,3.9
2015,NUTS,2010,TR81,2,3.7
2016,NUTS,2010,TR81,2,4.2
2017,NUTS,2010,TR81,2,3.8
2018,NUTS,2010,TR81,2,4.4
2019,NUTS,2010,TR81,2,5.5
2020,NUTS,2010,TR81,2,6.6
2011,NUTS,2010,TR82,2,3.8
2012,NUTS,2010,TR82,2,4.0
2013,NUTS,2010,TR82,2,3.5
2014,NUTS,2010,TR82,2,3.4
2015,NUTS,2010,TR82,2,3.9
2016,NUTS,2010,TR82,2,4.3
2017,NUTS,2010,TR82,2,4.9
2018,NUTS,2010,TR82,2,5.4
2019,NUTS,2010,TR82,2,5.5
2020,NUTS,2010,TR82,2,4.9
2011,NUTS,2010,TR83,2,3.8
2012,NUTS,2010,TR83,2,3.4
2013,NUTS,2010,TR83,2,3.5
2014,NUTS,2010,TR83,2,4.4
2015,NUTS,2010,TR83,2,4.4
2016,NUTS,2010,TR83,2,4.6
2017,NUTS,2010,TR83,2,5.0
2018,NUTS,2010,TR83,2,4.9
2019,NUTS,2010,TR83,2,5.2
2020,NUTS,2010,TR83,2,5.5
2011,NUTS,2010,TR9,1,3.7
2012,NUTS,2010,TR9,1,3.3
2013,NUTS,2010,TR9,1,3.6
2014,NUTS,2010,TR9,1,4.2
2015,NUTS,2010,TR9,1,5.5
2016,NUTS,2010,TR9,1,6.4
2017,NUTS,2010,TR9,1,6.1
2018,NUTS,2010,TR9,1,5.8
2019,NUTS,2010,TR9,1,5.2
2020,NUTS,2010,TR9,1,6.2
2011,NUTS,2010,TR90,2,3.7
2012,NUTS,2010,TR90,2,3.3
2013,NUTS,2010,TR90,2,3.6
2014,NUTS,2010,TR90,2,4.2
2015,NUTS,2010,TR90,2,5.5
2016,NUTS,2010,TR90,2,6.4
2017,NUTS,2010,TR90,2,6.1
2018,NUTS,2010,TR90,2,5.8
2019,NUTS,2010,TR90,2,5.2
2020,NUTS,2010,TR90,2,6.2
2011,NUTS,2010,TRA,1,2.9
2012,NUTS,2010,TRA,1,3.7
2013,NUTS,2010,TRA,1,3.7
2014,NUTS,2010,TRA,1,3.0
2015,NUTS,2010,TRA,1,3.4
2016,NUTS,2010,TRA,1,3.2
2017,NUTS,2010,TRA,1,3.5
2018,NUTS,2010,TRA,1,4.0
2019,NUTS,2010,TRA,1,4.9
2020,NUTS,2010,TRA,1,5.2
2011,NUTS,2010,TRA1,2,3.4
2012,NUTS,2010,TRA1,2,5.1
2013,NUTS,2010,TRA1,2,5.2
2014,NUTS,2010,TRA1,2,3.2
2015,NUTS,2010,TRA1,2,3.3
2016,NUTS,2010,TRA1,2,4.1
2017,NUTS,2010,TRA1,2,4.5
2018,NUTS,2010,TRA1,2,5.4
2019,NUTS,2010,TRA1,2,6.8
2020,NUTS,2010,TRA1,2,6.2
2011,NUTS,2010,TRA2,2,2.4
2012,NUTS,2010,TRA2,2,2.4
2013,NUTS,2010,TRA2,2,2.2
2014,NUTS,2010,TRA2,2,2.8
2015,NUTS,2010,TRA2,2,3.5
2016,NUTS,2010,TRA2,2,2.5
2017,NUTS,2010,TRA2,2,2.6
2018,NUTS,2010,TRA2,2,2.6
2019,NUTS,2010,TRA2,2,3.0
2020,NUTS,2010,TRA2,2,4.2
2011,NUTS,2010,TRB,1,3.4
2012,NUTS,2010,TRB,1,3.1
2013,NUTS,2010,TRB,1,2.8
2014,NUTS,2010,TRB,1,3.6
2015,NUTS,2010,TRB,1,3.4
2016,NUTS,2010,TRB,1,3.9
2017,NUTS,2010,TRB,1,4.0
2018,NUTS,2010,TRB,1,3.8
2019,NUTS,2010,TRB,1,4.6
2020,NUTS,2010,TRB,1,5.1
2011,NUTS,2010,TRB1,2,4.1
2012,NUTS,2010,TRB1,2,3.5
2013,NUTS,2010,TRB1,2,3.2
2014,NUTS,2010,TRB1,2,5.3
2015,NUTS,2010,TRB1,2,4.9
2016,NUTS,2010,TRB1,2,5.8
2017,NUTS,2010,TRB1,2,5.7
2018,NUTS,2010,TRB1,2,5.1
2019,NUTS,2010,TRB1,2,6.1
2020,NUTS,2010,TRB1,2,6.7
2011,NUTS,2010,TRB2,2,2.7
2012,NUTS,2010,TRB2,2,2.6
2013,NUTS,2010,TRB2,2,2.4
2014,NUTS,2010,TRB2,2,2.1
2015,NUTS,2010,TRB2,2,2.0
2016,NUTS,2010,TRB2,2,2.2
2017,NUTS,2010,TRB2,2,2.4
2018,NUTS,2010,TRB2,2,2.6
2019,NUTS,2010,TRB2,2,3.2
2020,NUTS,2010,TRB2,2,3.7
2011,NUTS,2010,TRC,1,2.3
2012,NUTS,2010,TRC,1,2.6
2013,NUTS,2010,TRC,1,3.1
2014,NUTS,2010,TRC,1,2.7
2015,NUTS,2010,TRC,1,3.4
2016,NUTS,2010,TRC,1,3.8
2017,NUTS,2010,TRC,1,3.5
2018,NUTS,2010,TRC,1,3.4
2019,NUTS,2010,TRC,1,3.9
2020,NUTS,2010,TRC,1,4.0
2011,NUTS,2010,TRC1,2,2.0
2012,NUTS,2010,TRC1,2,2.7
2013,NUTS,2010,TRC1,2,4.3
2014,NUTS,2010,TRC1,2,3.8
2015,NUTS,2010,TRC1,2,4.9
2016,NUTS,2010,TRC1,2,5.1
2017,NUTS,2010,TRC1,2,4.1
2018,NUTS,2010,TRC1,2,4.2
2019,NUTS,2010,TRC1,2,5.0
2020,NUTS,2010,TRC1,2,5.3
2011,NUTS,2010,TRC2,2,2.3
2012,NUTS,2010,TRC2,2,2.1
2013,NUTS,2010,TRC2,2,2.1
2014,NUTS,2010,TRC2,2,2.1
2015,NUTS,2010,TRC2,2,2.6
2016,NUTS,2010,TRC2,2,3.1
2017,NUTS,2010,TRC2,2,3.2
2018,NUTS,2010,TRC2,2,2.9
2019,NUTS,2010,TRC2,2,3.4
2020,NUTS,2010,TRC2,2,3.2
2011,NUTS,2010,TRC3,2,2.8
2012,NUTS,2010,TRC3,2,3.3
2013,NUTS,2010,TRC3,2,3.1
2014,NUTS,2010,TRC3,2,2.1
2015,NUTS,2010,TRC3,2,2.7
2016,NUTS,2010,TRC3,2,3.2
2017,NUTS,2010,TRC3,2,3.2
2018,NUTS,2010,TRC3,2,3.3
2019,NUTS,2010,TRC3,2,3.4
2020,NUTS,2010,TRC3,2,3.4
2011,NUTS,2010,UK,0,14.9
2012,NUTS,2010,UK,0,15.5
2013,NUTS,2010,UK,0,15.9
2014,NUTS,2010,UK,0,16.4
2015,NUTS,2010,UK,0,16.6
2016,NUTS,2010,UK,0,17.1
2017,NUTS,2010,UK,0,17.2
2018,NUTS,2010,UK,0,17.5
2019,NUTS,2010,UK,0,18.2
2011,NUTS,2010,UKC,1,12.0
2012,NUTS,2010,UKC,1,12.0
2013,NUTS,2010,UKC,1,12.2
2014,NUTS,2010,UKC,1,11.8
2015,NUTS,2010,UKC,1,12.9
2016,NUTS,2010,UKC,1,12.9
2017,NUTS,2010,UKC,1,13.3
2018,NUTS,2010,UKC,1,12.4
2019,NUTS,2010,UKC,1,13.4
2011,NUTS,2010,UKC1,2,11.2
2012,NUTS,2010,UKC1,2,10.1
2013,NUTS,2010,UKC1,2,10.2
2014,NUTS,2010,UKC1,2,11.1
2015,NUTS,2010,UKC1,2,12.1
2016,NUTS,2010,UKC1,2,11.7
2017,NUTS,2010,UKC1,2,12.1
2018,NUTS,2010,UKC1,2,11.6
2019,NUTS,2010,UKC1,2,12.1
2011,NUTS,2010,UKC2,2,12.6
2012,NUTS,2010,UKC2,2,13.4
2013,NUTS,2010,UKC2,2,13.9
2014,NUTS,2010,UKC2,2,12.3
2015,NUTS,2010,UKC2,2,13.6
2016,NUTS,2010,UKC2,2,14.0
2017,NUTS,2010,UKC2,2,14.3
2018,NUTS,2010,UKC2,2,13.0
2019,NUTS,2010,UKC2,2,14.4
2011,NUTS,2010,UKD,1,12.8
2012,NUTS,2010,UKD,1,13.4
2013,NUTS,2010,UKD,1,13.9
2014,NUTS,2010,UKD,1,14.3
2015,NUTS,2010,UKD,1,14.4
2016,NUTS,2010,UKD,1,15.5
2017,NUTS,2010,UKD,1,15.5
2018,NUTS,2010,UKD,1,15.4
2019,NUTS,2010,UKD,1,15.9
2011,NUTS,2010,UKD1,2,11.8
2012,NUTS,2010,UKD1,2,13.1
2013,NUTS,2010,UKD1,2,12.7
2014,NUTS,2010,UKD1,2,11.7
2015,NUTS,2010,UKD1,2,12.1
2016,NUTS,2010,UKD1,2,14.7
2017,NUTS,2010,UKD1,2,12.6
2018,NUTS,2010,UKD1,2,14.8
2019,NUTS,2010,UKD1,2,13.5
2011,NUTS,2010,UKD3,2,13.8
2012,NUTS,2010,UKD3,2,13.6
2013,NUTS,2010,UKD3,2,14.6
2014,NUTS,2010,UKD3,2,15.1
2015,NUTS,2010,UKD3,2,15.1
2016,NUTS,2010,UKD3,2,15.6
2017,NUTS,2010,UKD3,2,15.8
2018,NUTS,2010,UKD3,2,15.6
2019,NUTS,2010,UKD3,2,17.3
2011,NUTS,2010,UKD4,2,11.8
2012,NUTS,2010,UKD4,2,13.2
2013,NUTS,2010,UKD4,2,11.9
2014,NUTS,2010,UKD4,2,11.7
2015,NUTS,2010,UKD4,2,13.0
2016,NUTS,2010,UKD4,2,14.9
2017,NUTS,2010,UKD4,2,14.6
2018,NUTS,2010,UKD4,2,14.2
2019,NUTS,2010,UKD4,2,13.9
2011,NUTS,2010,UKD6,2,16.7
2012,NUTS,2010,UKD6,2,16.7
2013,NUTS,2010,UKD6,2,16.9
2014,NUTS,2010,UKD6,2,18.3
2015,NUTS,2010,UKD6,2,16.6
2016,NUTS,2010,UKD6,2,18.4
2017,NUTS,2010,UKD6,2,18.8
2018,NUTS,2010,UKD6,2,18.9
2019,NUTS,2010,UKD6,2,17.2
2011,NUTS,2010,UKD7,2,9.9
2012,NUTS,2010,UKD7,2,11.5
2013,NUTS,2010,UKD7,2,13.0
2014,NUTS,2010,UKD7,2,13.6
2015,NUTS,2010,UKD7,2,13.9
2016,NUTS,2010,UKD7,2,14.6
2017,NUTS,2010,UKD7,2,14.9
2018,NUTS,2010,UKD7,2,14.4
2019,NUTS,2010,UKD7,2,15.2
2011,NUTS,2010,UKE,1,12.0
2012,NUTS,2010,UKE,1,13.0
2013,NUTS,2010,UKE,1,13.6
2014,NUTS,2010,UKE,1,13.5
2015,NUTS,2010,UKE,1,13.9
2016,NUTS,2010,UKE,1,13.8
2017,NUTS,2010,UKE,1,14.5
2018,NUTS,2010,UKE,1,14.6
2019,NUTS,2010,UKE,1,15.1
2011,NUTS,2010,UKE1,2,11.0
2012,NUTS,2010,UKE1,2,10.2
2013,NUTS,2010,UKE1,2,10.7
2014,NUTS,2010,UKE1,2,10.7
2015,NUTS,2010,UKE1,2,12.4
2016,NUTS,2010,UKE1,2,12.4
2017,NUTS,2010,UKE1,2,12.8
2018,NUTS,2010,UKE1,2,11.0
2019,NUTS,2010,UKE1,2,11.2
2011,NUTS,2010,UKE2,2,14.8
2012,NUTS,2010,UKE2,2,16.6
2013,NUTS,2010,UKE2,2,17.3
2014,NUTS,2010,UKE2,2,16.5
2015,NUTS,2010,UKE2,2,16.3
2016,NUTS,2010,UKE2,2,14.7
2017,NUTS,2010,UKE2,2,16.0
2018,NUTS,2010,UKE2,2,17.4
2019,NUTS,2010,UKE2,2,16.0
2011,NUTS,2010,UKE3,2,11.1
2012,NUTS,2010,UKE3,2,11.8
2013,NUTS,2010,UKE3,2,12.9
2014,NUTS,2010,UKE3,2,13.2
2015,NUTS,2010,UKE3,2,13.2
2016,NUTS,2010,UKE3,2,13.3
2017,NUTS,2010,UKE3,2,14.2
2018,NUTS,2010,UKE3,2,16.0
2019,NUTS,2010,UKE3,2,15.4
2011,NUTS,2010,UKE4,2,12.0
2012,NUTS,2010,UKE4,2,13.5
2013,NUTS,2010,UKE4,2,14.0
2014,NUTS,2010,UKE4,2,13.7
2015,NUTS,2010,UKE4,2,14.0
2016,NUTS,2010,UKE4,2,14.5
2017,NUTS,2010,UKE4,2,14.9
2018,NUTS,2010,UKE4,2,14.4
2019,NUTS,2010,UKE4,2,16.3
2011,NUTS,2010,UKF,1,12.6
2012,NUTS,2010,UKF,1,12.4
2013,NUTS,2010,UKF,1,13.5
2014,NUTS,2010,UKF,1,13.5
2015,NUTS,2010,UKF,1,13.9
2016,NUTS,2010,UKF,1,14.7
2017,NUTS,2010,UKF,1,14.3
2018,NUTS,2010,UKF,1,14.5
2019,NUTS,2010,UKF,1,14.8
2011,NUTS,2010,UKF1,2,12.5
2012,NUTS,2010,UKF1,2,12.7
2013,NUTS,2010,UKF1,2,13.6
2014,NUTS,2010,UKF1,2,13.5
2015,NUTS,2010,UKF1,2,14.4
2016,NUTS,2010,UKF1,2,15.7
2017,NUTS,2010,UKF1,2,15.4
2018,NUTS,2010,UKF1,2,15.1
2019,NUTS,2010,UKF1,2,15.5
2011,NUTS,2010,UKF2,2,13.4
2012,NUTS,2010,UKF2,2,12.7
2013,NUTS,2010,UKF2,2,14.3
2014,NUTS,2010,UKF2,2,14.3
2015,NUTS,2010,UKF2,2,14.5
2016,NUTS,2010,UKF2,2,14.9
2017,NUTS,2010,UKF2,2,14.2
2018,NUTS,2010,UKF2,2,14.9
2019,NUTS,2010,UKF2,2,15.4
2011,NUTS,2010,UKF3,2,11.3
2012,NUTS,2010,UKF3,2,10.4
2013,NUTS,2010,UKF3,2,11.0
2014,NUTS,2010,UKF3,2,11.5
2015,NUTS,2010,UKF3,2,10.5
2016,NUTS,2010,UKF3,2,11.0
2017,NUTS,2010,UKF3,2,11.3
2018,NUTS,2010,UKF3,2,12.1
2019,NUTS,2010,UKF3,2,10.9
2011,NUTS,2010,UKG,1,12.0
2012,NUTS,2010,UKG,1,12.6
2013,NUTS,2010,UKG,1,12.8
2014,NUTS,2010,UKG,1,13.1
2015,NUTS,2010,UKG,1,13.6
2016,NUTS,2010,UKG,1,13.6
2017,NUTS,2010,UKG,1,13.4
2018,NUTS,2010,UKG,1,14.6
2019,NUTS,2010,UKG,1,15.4
2011,NUTS,2010,UKG1,2,13.5
2012,NUTS,2010,UKG1,2,15.2
2013,NUTS,2010,UKG1,2,15.7
2014,NUTS,2010,UKG1,2,16.5
2015,NUTS,2010,UKG1,2,17.0
2016,NUTS,2010,UKG1,2,15.8
2017,NUTS,2010,UKG1,2,15.6
2018,NUTS,2010,UKG1,2,16.9
2019,NUTS,2010,UKG1,2,16.5
2011,NUTS,2010,UKG2,2,12.1
2012,NUTS,2010,UKG2,2,12.0
2013,NUTS,2010,UKG2,2,12.3
2014,NUTS,2010,UKG2,2,12.0
2015,NUTS,2010,UKG2,2,13.2
2016,NUTS,2010,UKG2,2,12.8
2017,NUTS,2010,UKG2,2,13.3
2018,NUTS,2010,UKG2,2,13.7
2019,NUTS,2010,UKG2,2,15.6
2011,NUTS,2010,UKG3,2,11.2
2012,NUTS,2010,UKG3,2,11.8
2013,NUTS,2010,UKG3,2,11.7
2014,NUTS,2010,UKG3,2,12.1
2015,NUTS,2010,UKG3,2,12.2
2016,NUTS,2010,UKG3,2,13.1
2017,NUTS,2010,UKG3,2,12.5
2018,NUTS,2010,UKG3,2,14.0
2019,NUTS,2010,UKG3,2,14.7
2011,NUTS,2010,UKH,1,13.5
2012,NUTS,2010,UKH,1,15.0
2013,NUTS,2010,UKH,1,15.4
2014,NUTS,2010,UKH,1,15.8
2015,NUTS,2010,UKH,1,15.8
2016,NUTS,2010,UKH,1,15.9
2017,NUTS,2010,UKH,1,15.9
2018,NUTS,2010,UKH,1,16.0
2019,NUTS,2010,UKH,1,16.6
2011,NUTS,2010,UKH1,2,13.4
2012,NUTS,2010,UKH1,2,15.1
2013,NUTS,2010,UKH1,2,15.5
2014,NUTS,2010,UKH1,2,15.2
2015,NUTS,2010,UKH1,2,14.9
2016,NUTS,2010,UKH1,2,15.8
2017,NUTS,2010,UKH1,2,15.9
2018,NUTS,2010,UKH1,2,15.7
2019,NUTS,2010,UKH1,2,16.0
2011,NUTS,2010,UKH2,2,17.1
2012,NUTS,2010,UKH2,2,18.6
2013,NUTS,2010,UKH2,2,17.6
2014,NUTS,2010,UKH2,2,19.8
2015,NUTS,2010,UKH2,2,19.5
2016,NUTS,2010,UKH2,2,19.2
2017,NUTS,2010,UKH2,2,18.3
2018,NUTS,2010,UKH2,2,18.6
2019,NUTS,2010,UKH2,2,19.1
2011,NUTS,2010,UKH3,2,10.2
2012,NUTS,2010,UKH3,2,11.4
2013,NUTS,2010,UKH3,2,13.1
2014,NUTS,2010,UKH3,2,12.7
2015,NUTS,2010,UKH3,2,13.3
2016,NUTS,2010,UKH3,2,12.7
2017,NUTS,2010,UKH3,2,13.5
2018,NUTS,2010,UKH3,2,13.8
2019,NUTS,2010,UKH3,2,14.8
2011,NUTS,2010,UKI,1,22.1
2012,NUTS,2010,UKI,1,22.9
2013,NUTS,2010,UKI,1,23.4
2014,NUTS,2010,UKI,1,23.8
2015,NUTS,2010,UKI,1,24.2
2016,NUTS,2010,UKI,1,25.5
2017,NUTS,2010,UKI,1,25.3
2018,NUTS,2010,UKI,1,26.7
2019,NUTS,2010,UKI,1,27.3
2011,NUTS,2010,UKI3,2,32.3
2012,NUTS,2010,UKI3,2,32.6
2013,NUTS,2010,UKI3,2,31.6
2014,NUTS,2010,UKI3,2,32.9
2015,NUTS,2010,UKI3,2,31.9
2016,NUTS,2010,UKI3,2,37.1
2017,NUTS,2010,UKI3,2,33.1
2018,NUTS,2010,UKI3,2,32.3
2019,NUTS,2010,UKI3,2,35.4
2011,NUTS,2010,UKI4,2,25.5
2012,NUTS,2010,UKI4,2,27.1
2013,NUTS,2010,UKI4,2,27.6
2014,NUTS,2010,UKI4,2,28.0
2015,NUTS,2010,UKI4,2,27.7
2016,NUTS,2010,UKI4,2,27.3
2017,NUTS,2010,UKI4,2,29.5
2018,NUTS,2010,UKI4,2,31.9
2019,NUTS,2010,UKI4,2,32.0
2011,NUTS,2010,UKI5,2,14.2
2012,NUTS,2010,UKI5,2,14.4
2013,NUTS,2010,UKI5,2,16.7
2014,NUTS,2010,UKI5,2,16.6
2015,NUTS,2010,UKI5,2,16.9
2016,NUTS,2010,UKI5,2,19.6
2017,NUTS,2010,UKI5,2,19.4
2018,NUTS,2010,UKI5,2,21.2
2019,NUTS,2010,UKI5,2,19.3
