year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_hes
2009,NUTS,2010,ITC1,2,381.2
2010,NUTS,2010,ITC1,2,370.4
2011,NUTS,2010,ITC1,2,357.8
2012,NUTS,2010,ITC1,2,367.5
2013,NUTS,2010,ITC1,2,357.3
2014,NUTS,2010,ITC1,2,342.208
2015,NUTS,2010,ITC1,2,353.6
2016,NUTS,2010,ITC1,2,388.86
2017,NUTS,2010,ITC1,2,345.113
2018,NUTS,2010,ITC1,2,361.675
2019,NUTS,2010,ITC1,2,511.209
2003,NUTS,2010,ITC2,2,1.0
2004,NUTS,2010,ITC2,2,2.0
2005,NUTS,2010,ITC2,2,1.0
2007,NUTS,2010,ITC2,2,4.0
2008,NUTS,2010,ITC2,2,3.2
2009,NUTS,2010,ITC2,2,3.4
2010,NUTS,2010,ITC2,2,3.7
2011,NUTS,2010,ITC2,2,4.4
2012,NUTS,2010,ITC2,2,4.1
2013,NUTS,2010,ITC2,2,4.9
2014,NUTS,2010,ITC2,2,4.468
2015,NUTS,2010,ITC2,2,6.0
2016,NUTS,2010,ITC2,2,3.718
2017,NUTS,2010,ITC2,2,3.68
2018,NUTS,2010,ITC2,2,3.475
2019,NUTS,2010,ITC2,2,3.946
1994,NUTS,2010,ITC3,2,85.31
1995,NUTS,2010,ITC3,2,88.49
1996,NUTS,2010,ITC3,2,100.17
1997,NUTS,2010,ITC3,2,119.0
1998,NUTS,2010,ITC3,2,127.6
1999,NUTS,2010,ITC3,2,120.1
2000,NUTS,2010,ITC3,2,145.39
2003,NUTS,2010,ITC3,2,128.0
2004,NUTS,2010,ITC3,2,149.0
2005,NUTS,2010,ITC3,2,122.0
2007,NUTS,2010,ITC3,2,128.0
2008,NUTS,2010,ITC3,2,144.2
2009,NUTS,2010,ITC3,2,143.7
2010,NUTS,2010,ITC3,2,144.8
2011,NUTS,2010,ITC3,2,143.7
2012,NUTS,2010,ITC3,2,138.3
2013,NUTS,2010,ITC3,2,143.2
2014,NUTS,2010,ITC3,2,140.353
2015,NUTS,2010,ITC3,2,136.8
2016,NUTS,2010,ITC3,2,139.54
2017,NUTS,2010,ITC3,2,132.866
2018,NUTS,2010,ITC3,2,132.26
2019,NUTS,2010,ITC3,2,143.039
1994,NUTS,2010,ITC4,2,287.94
1995,NUTS,2010,ITC4,2,282.94
1996,NUTS,2010,ITC4,2,313.46
1997,NUTS,2010,ITC4,2,419.2
1998,NUTS,2010,ITC4,2,447.1
1999,NUTS,2010,ITC4,2,459.4
2000,NUTS,2010,ITC4,2,447.98
2003,NUTS,2010,ITC4,2,754.0
2004,NUTS,2010,ITC4,2,608.0
2005,NUTS,2010,ITC4,2,567.0
2007,NUTS,2010,ITC4,2,707.1
2008,NUTS,2010,ITC4,2,754.0
2009,NUTS,2010,ITC4,2,758.4
2010,NUTS,2010,ITC4,2,766.5
2011,NUTS,2010,ITC4,2,788.9
2012,NUTS,2010,ITC4,2,818.5
2013,NUTS,2010,ITC4,2,799.3
2014,NUTS,2010,ITC4,2,719.884
2015,NUTS,2010,ITC4,2,716.3
2016,NUTS,2010,ITC4,2,765.145
2017,NUTS,2010,ITC4,2,841.516
2018,NUTS,2010,ITC4,2,867.842
2019,NUTS,2010,ITC4,2,794.544
1994,NUTS,2010,ITF,1,415.02
1995,NUTS,2010,ITF,1,412.53
1996,NUTS,2010,ITF,1,478.31
1997,NUTS,2010,ITF,1,624.6
1998,NUTS,2010,ITF,1,695.9
1999,NUTS,2010,ITF,1,694.9
2000,NUTS,2010,ITF,1,774.06
2003,NUTS,2010,ITF,1,893.0
2004,NUTS,2010,ITF,1,979.0
2005,NUTS,2010,ITF,1,979.0
2007,NUTS,2010,ITF,1,1162.3
2008,NUTS,2010,ITF,1,1179.0
2009,NUTS,2010,ITF,1,1158.4
2010,NUTS,2010,ITF,1,1108.6
2011,NUTS,2010,ITF,1,1098.1
2012,NUTS,2010,ITF,1,1116.9
2013,NUTS,2010,ITF,1,1198.7
2014,NUTS,2010,ITF,1,1303.831
2015,NUTS,2010,ITF,1,1214.4
2016,NUTS,2010,ITF,1,1129.308
2017,NUTS,2010,ITF,1,1077.486
2018,NUTS,2010,ITF,1,1095.041
2019,NUTS,2010,ITF,1,1035.261
1994,NUTS,2010,ITF1,2,46.55
1995,NUTS,2010,ITF1,2,49.92
1996,NUTS,2010,ITF1,2,58.97
1997,NUTS,2010,ITF1,2,60.7
1998,NUTS,2010,ITF1,2,73.6
1999,NUTS,2010,ITF1,2,72.8
2000,NUTS,2010,ITF1,2,82.79
2003,NUTS,2010,ITF1,2,103.0
2004,NUTS,2010,ITF1,2,109.0
2005,NUTS,2010,ITF1,2,95.0
2007,NUTS,2010,ITF1,2,119.4
2008,NUTS,2010,ITF1,2,122.1
2009,NUTS,2010,ITF1,2,124.5
2010,NUTS,2010,ITF1,2,124.7
2011,NUTS,2010,ITF1,2,130.3
2012,NUTS,2010,ITF1,2,136.1
2013,NUTS,2010,ITF1,2,131.3
2014,NUTS,2010,ITF1,2,138.269
2015,NUTS,2010,ITF1,2,137.0
2016,NUTS,2010,ITF1,2,136.403
2017,NUTS,2010,ITF1,2,116.035
2018,NUTS,2010,ITF1,2,119.845
2019,NUTS,2010,ITF1,2,137.456
1994,NUTS,2010,ITF2,2,6.76
1995,NUTS,2010,ITF2,2,6.31
1996,NUTS,2010,ITF2,2,7.04
1997,NUTS,2010,ITF2,2,9.9
1998,NUTS,2010,ITF2,2,10.9
1999,NUTS,2010,ITF2,2,13.4
2000,NUTS,2010,ITF2,2,14.25
2003,NUTS,2010,ITF2,2,16.0
2004,NUTS,2010,ITF2,2,17.0
2005,NUTS,2010,ITF2,2,17.0
2007,NUTS,2010,ITF2,2,19.6
2008,NUTS,2010,ITF2,2,19.0
2009,NUTS,2010,ITF2,2,22.1
2015,NUTS,2010,ITF2,2,20.6
2016,NUTS,2010,ITF2,2,18.745
2017,NUTS,2010,ITF2,2,18.311
2018,NUTS,2010,ITF2,2,19.631
2019,NUTS,2010,ITF2,2,22.724
1994,NUTS,2010,ITF3,2,206.07
1995,NUTS,2010,ITF3,2,203.73
1996,NUTS,2010,ITF3,2,238.35
1997,NUTS,2010,ITF3,2,341.7
1998,NUTS,2010,ITF3,2,375.6
1999,NUTS,2010,ITF3,2,377.5
2000,NUTS,2010,ITF3,2,375.65
2003,NUTS,2010,ITF3,2,450.0
2004,NUTS,2010,ITF3,2,498.0
2005,NUTS,2010,ITF3,2,498.0
2007,NUTS,2010,ITF3,2,551.1
2008,NUTS,2010,ITF3,2,591.7
2009,NUTS,2010,ITF3,2,557.4
2010,NUTS,2010,ITF3,2,529.2
2011,NUTS,2010,ITF3,2,523.1
2012,NUTS,2010,ITF3,2,517.3
2013,NUTS,2010,ITF3,2,561.1
2014,NUTS,2010,ITF3,2,524.893
2015,NUTS,2010,ITF3,2,508.6
2016,NUTS,2010,ITF3,2,514.507
2017,NUTS,2010,ITF3,2,552.098
2018,NUTS,2010,ITF3,2,563.83
2019,NUTS,2010,ITF3,2,498.721
1994,NUTS,2010,ITF4,2,96.28
1995,NUTS,2010,ITF4,2,95.92
1996,NUTS,2010,ITF4,2,112.0
1997,NUTS,2010,ITF4,2,138.7
1998,NUTS,2010,ITF4,2,160.8
1999,NUTS,2010,ITF4,2,157.3
2000,NUTS,2010,ITF4,2,214.14
2003,NUTS,2010,ITF4,2,210.0
2004,NUTS,2010,ITF4,2,235.0
2005,NUTS,2010,ITF4,2,253.0
2007,NUTS,2010,ITF4,2,326.5
2008,NUTS,2010,ITF4,2,299.3
2009,NUTS,2010,ITF4,2,308.8
2010,NUTS,2010,ITF4,2,280.3
2011,NUTS,2010,ITF4,2,269.1
2012,NUTS,2010,ITF4,2,273.3
2013,NUTS,2010,ITF4,2,311.2
2014,NUTS,2010,ITF4,2,382.394
2015,NUTS,2010,ITF4,2,338.3
2016,NUTS,2010,ITF4,2,297.645
2017,NUTS,2010,ITF4,2,258.188
2018,NUTS,2010,ITF4,2,255.377
2019,NUTS,2010,ITF4,2,236.886
1994,NUTS,2010,ITF5,2,14.52
1995,NUTS,2010,ITF5,2,14.23
1996,NUTS,2010,ITF5,2,16.63
1997,NUTS,2010,ITF5,2,18.7
1998,NUTS,2010,ITF5,2,21.1
1999,NUTS,2010,ITF5,2,23.6
2000,NUTS,2010,ITF5,2,29.59
2003,NUTS,2010,ITF5,2,19.0
2004,NUTS,2010,ITF5,2,26.0
2005,NUTS,2010,ITF5,2,24.0
2007,NUTS,2010,ITF5,2,22.9
2008,NUTS,2010,ITF5,2,26.0
2009,NUTS,2010,ITF5,2,24.0
2012,NUTS,2010,ITF5,2,25.1
2013,NUTS,2010,ITF5,2,25.4
2015,NUTS,2010,ITF5,2,27.1
2016,NUTS,2010,ITF5,2,24.193
2017,NUTS,2010,ITF5,2,23.19
2018,NUTS,2010,ITF5,2,24.243
2019,NUTS,2010,ITF5,2,26.595
1994,NUTS,2010,ITF6,2,44.83
1995,NUTS,2010,ITF6,2,42.41
1996,NUTS,2010,ITF6,2,45.31
1997,NUTS,2010,ITF6,2,54.8
1998,NUTS,2010,ITF6,2,53.9
1999,NUTS,2010,ITF6,2,50.3
2000,NUTS,2010,ITF6,2,57.65
2003,NUTS,2010,ITF6,2,95.0
2004,NUTS,2010,ITF6,2,94.0
2005,NUTS,2010,ITF6,2,92.0
2007,NUTS,2010,ITF6,2,122.8
2008,NUTS,2010,ITF6,2,120.9
2009,NUTS,2010,ITF6,2,121.6
2010,NUTS,2010,ITF6,2,125.0
2011,NUTS,2010,ITF6,2,127.0
2015,NUTS,2010,ITF6,2,182.8
2016,NUTS,2010,ITF6,2,137.815
2017,NUTS,2010,ITF6,2,109.664
2018,NUTS,2010,ITF6,2,112.115
2019,NUTS,2010,ITF6,2,112.879
1994,NUTS,2010,ITG,1,298.31
1995,NUTS,2010,ITG,1,291.53
1996,NUTS,2010,ITG,1,306.88
1997,NUTS,2010,ITG,1,398.8
1998,NUTS,2010,ITG,1,448.4
1999,NUTS,2010,ITG,1,418.3
2000,NUTS,2010,ITG,1,487.49
2003,NUTS,2010,ITG,1,521.0
2004,NUTS,2010,ITG,1,556.0
2005,NUTS,2010,ITG,1,488.0
2007,NUTS,2010,ITG,1,603.5
2008,NUTS,2010,ITG,1,636.7
2009,NUTS,2010,ITG,1,605.8
2010,NUTS,2010,ITG,1,566.4
2011,NUTS,2010,ITG,1,585.9
2012,NUTS,2010,ITG,1,574.9
2013,NUTS,2010,ITG,1,596.6
2014,NUTS,2010,ITG,1,708.167
2015,NUTS,2010,ITG,1,637.3
2016,NUTS,2010,ITG,1,503.817
2017,NUTS,2010,ITG,1,477.326
2018,NUTS,2010,ITG,1,484.376
2019,NUTS,2010,ITG,1,472.27
1994,NUTS,2010,ITG1,2,224.95
1995,NUTS,2010,ITG1,2,214.18
1996,NUTS,2010,ITG1,2,217.49
1997,NUTS,2010,ITG1,2,293.9
1998,NUTS,2010,ITG1,2,335.8
1999,NUTS,2010,ITG1,2,302.0
2000,NUTS,2010,ITG1,2,364.3
2003,NUTS,2010,ITG1,2,372.0
2004,NUTS,2010,ITG1,2,410.0
2005,NUTS,2010,ITG1,2,362.0
2007,NUTS,2010,ITG1,2,445.3
2008,NUTS,2010,ITG1,2,485.8
2009,NUTS,2010,ITG1,2,446.3
2010,NUTS,2010,ITG1,2,400.3
2011,NUTS,2010,ITG1,2,409.9
2012,NUTS,2010,ITG1,2,417.0
2013,NUTS,2010,ITG1,2,427.8
2014,NUTS,2010,ITG1,2,541.55
2015,NUTS,2010,ITG1,2,464.0
2016,NUTS,2010,ITG1,2,332.765
2017,NUTS,2010,ITG1,2,317.451
2018,NUTS,2010,ITG1,2,321.693
2019,NUTS,2010,ITG1,2,302.078
1994,NUTS,2010,ITG2,2,73.36
1995,NUTS,2010,ITG2,2,77.35
1996,NUTS,2010,ITG2,2,89.39
1997,NUTS,2010,ITG2,2,104.9
1998,NUTS,2010,ITG2,2,112.6
1999,NUTS,2010,ITG2,2,116.3
2000,NUTS,2010,ITG2,2,123.19
2003,NUTS,2010,ITG2,2,149.0
2004,NUTS,2010,ITG2,2,146.0
2005,NUTS,2010,ITG2,2,126.0
2007,NUTS,2010,ITG2,2,158.2
2008,NUTS,2010,ITG2,2,150.9
2009,NUTS,2010,ITG2,2,159.5
2010,NUTS,2010,ITG2,2,166.1
2011,NUTS,2010,ITG2,2,176.0
2012,NUTS,2010,ITG2,2,157.9
2013,NUTS,2010,ITG2,2,168.8
2014,NUTS,2010,ITG2,2,166.617
2015,NUTS,2010,ITG2,2,173.3
2016,NUTS,2010,ITG2,2,171.052
2017,NUTS,2010,ITG2,2,159.875
2018,NUTS,2010,ITG2,2,162.683
2019,NUTS,2010,ITG2,2,170.192
1994,NUTS,2010,ITH,1,481.08
1995,NUTS,2010,ITH,1,463.59
1996,NUTS,2010,ITH,1,499.34
1997,NUTS,2010,ITH,1,665.5
1998,NUTS,2010,ITH,1,695.5
1999,NUTS,2010,ITH,1,702.9
2000,NUTS,2010,ITH,1,727.61
2003,NUTS,2010,ITH,1,1037.0
2004,NUTS,2010,ITH,1,1026.0
2005,NUTS,2010,ITH,1,941.0
2007,NUTS,2010,ITH,1,1055.2
2008,NUTS,2010,ITH,1,1106.1
2009,NUTS,2010,ITH,1,1155.6
2010,NUTS,2010,ITH,1,1175.2
2011,NUTS,2010,ITH,1,1182.8
2012,NUTS,2010,ITH,1,1187.3
2013,NUTS,2010,ITH,1,1243.7
2014,NUTS,2010,ITH,1,1236.374
2015,NUTS,2010,ITH,1,1251.0
2016,NUTS,2010,ITH,1,1300.744
2017,NUTS,2010,ITH,1,1306.056
2018,NUTS,2010,ITH,1,1354.866
2019,NUTS,2010,ITH,1,1396.028
2003,NUTS,2010,ITH1,2,5.0
2004,NUTS,2010,ITH1,2,12.0
2005,NUTS,2010,ITH1,2,6.0
2007,NUTS,2010,ITH1,2,10.0
2008,NUTS,2010,ITH1,2,10.2
2009,NUTS,2010,ITH1,2,11.9
2010,NUTS,2010,ITH1,2,11.9
2011,NUTS,2010,ITH1,2,15.7
2012,NUTS,2010,ITH1,2,16.3
2013,NUTS,2010,ITH1,2,16.3
2014,NUTS,2010,ITH1,2,15.978
2015,NUTS,2010,ITH1,2,24.8
2016,NUTS,2010,ITH1,2,29.953
2017,NUTS,2010,ITH1,2,30.171
2018,NUTS,2010,ITH1,2,33.141
2019,NUTS,2010,ITH1,2,21.654
2003,NUTS,2010,ITH2,2,50.0
2004,NUTS,2010,ITH2,2,51.0
2005,NUTS,2010,ITH2,2,51.0
2007,NUTS,2010,ITH2,2,58.6
2008,NUTS,2010,ITH2,2,62.3
2009,NUTS,2010,ITH2,2,69.3
2010,NUTS,2010,ITH2,2,71.0
2011,NUTS,2010,ITH2,2,70.3
2012,NUTS,2010,ITH2,2,80.3
2013,NUTS,2010,ITH2,2,83.5
2014,NUTS,2010,ITH2,2,81.399
2015,NUTS,2010,ITH2,2,85.3
2016,NUTS,2010,ITH2,2,97.852
2017,NUTS,2010,ITH2,2,98.524
2018,NUTS,2010,ITH2,2,99.821
2019,NUTS,2010,ITH2,2,97.839
1994,NUTS,2010,ITH3,2,155.26
1995,NUTS,2010,ITH3,2,159.65
1996,NUTS,2010,ITH3,2,155.9
1997,NUTS,2010,ITH3,2,213.0
1998,NUTS,2010,ITH3,2,219.2
1999,NUTS,2010,ITH3,2,224.5
2000,NUTS,2010,ITH3,2,231.72
2003,NUTS,2010,ITH3,2,368.0
2004,NUTS,2010,ITH3,2,379.0
2005,NUTS,2010,ITH3,2,291.0
2007,NUTS,2010,ITH3,2,340.4
2008,NUTS,2010,ITH3,2,359.3
2009,NUTS,2010,ITH3,2,394.4
2010,NUTS,2010,ITH3,2,383.6
2011,NUTS,2010,ITH3,2,390.5
2012,NUTS,2010,ITH3,2,394.7
2013,NUTS,2010,ITH3,2,417.1
2014,NUTS,2010,ITH3,2,410.835
2015,NUTS,2010,ITH3,2,424.7
2016,NUTS,2010,ITH3,2,482.887
2017,NUTS,2010,ITH3,2,461.435
2018,NUTS,2010,ITH3,2,493.565
2019,NUTS,2010,ITH3,2,547.315
1994,NUTS,2010,ITH4,2,77.16
1995,NUTS,2010,ITH4,2,64.43
1996,NUTS,2010,ITH4,2,69.68
1997,NUTS,2010,ITH4,2,97.3
1998,NUTS,2010,ITH4,2,100.3
1999,NUTS,2010,ITH4,2,105.9
2000,NUTS,2010,ITH4,2,123.77
2003,NUTS,2010,ITH4,2,153.0
2004,NUTS,2010,ITH4,2,147.0
2005,NUTS,2010,ITH4,2,150.0
2007,NUTS,2010,ITH4,2,153.5
2008,NUTS,2010,ITH4,2,164.3
2009,NUTS,2010,ITH4,2,159.5
2010,NUTS,2010,ITH4,2,165.8
2011,NUTS,2010,ITH4,2,158.7
2012,NUTS,2010,ITH4,2,138.0
2013,NUTS,2010,ITH4,2,153.9
2014,NUTS,2010,ITH4,2,140.52
2015,NUTS,2010,ITH4,2,147.1
2016,NUTS,2010,ITH4,2,162.25
2017,NUTS,2010,ITH4,2,152.054
2018,NUTS,2010,ITH4,2,157.395
2019,NUTS,2010,ITH4,2,157.853
1994,NUTS,2010,ITH5,2,227.72
1995,NUTS,2010,ITH5,2,217.03
1996,NUTS,2010,ITH5,2,250.58
1997,NUTS,2010,ITH5,2,327.5
1998,NUTS,2010,ITH5,2,345.1
1999,NUTS,2010,ITH5,2,338.5
2000,NUTS,2010,ITH5,2,340.58
2003,NUTS,2010,ITH5,2,461.0
2004,NUTS,2010,ITH5,2,437.0
2005,NUTS,2010,ITH5,2,443.0
2007,NUTS,2010,ITH5,2,492.7
2008,NUTS,2010,ITH5,2,510.0
2009,NUTS,2010,ITH5,2,520.5
2010,NUTS,2010,ITH5,2,542.9
2011,NUTS,2010,ITH5,2,547.6
2012,NUTS,2010,ITH5,2,558.0
2013,NUTS,2010,ITH5,2,572.9
2014,NUTS,2010,ITH5,2,587.642
2015,NUTS,2010,ITH5,2,569.2
2016,NUTS,2010,ITH5,2,527.802
2017,NUTS,2010,ITH5,2,563.872
2018,NUTS,2010,ITH5,2,570.944
2019,NUTS,2010,ITH5,2,571.367
1994,NUTS,2010,ITI,1,621.65
1995,NUTS,2010,ITI,1,690.03
1996,NUTS,2010,ITI,1,789.49
1997,NUTS,2010,ITI,1,914.6
1998,NUTS,2010,ITI,1,976.9
1999,NUTS,2010,ITI,1,1015.3
2000,NUTS,2010,ITI,1,1076.59
2003,NUTS,2010,ITI,1,1355.0
2004,NUTS,2010,ITI,1,1372.0
2005,NUTS,2010,ITI,1,1318.0
2007,NUTS,2010,ITI,1,1470.4
2008,NUTS,2010,ITI,1,1574.4
2009,NUTS,2010,ITI,1,1605.5
2010,NUTS,2010,ITI,1,1511.9
2011,NUTS,2010,ITI,1,1507.6
2012,NUTS,2010,ITI,1,1540.3
2013,NUTS,2010,ITI,1,1594.5
2014,NUTS,2010,ITI,1,1360.636
2015,NUTS,2010,ITI,1,1337.6
2016,NUTS,2010,ITI,1,1365.78
2017,NUTS,2010,ITI,1,1424.552
2018,NUTS,2010,ITI,1,1453.906
2019,NUTS,2010,ITI,1,1541.233
1994,NUTS,2010,ITI1,2,222.64
1995,NUTS,2010,ITI1,2,240.96
1996,NUTS,2010,ITI1,2,273.76
1997,NUTS,2010,ITI1,2,326.9
1998,NUTS,2010,ITI1,2,366.3
1999,NUTS,2010,ITI1,2,360.8
2000,NUTS,2010,ITI1,2,428.95
2003,NUTS,2010,ITI1,2,531.0
2004,NUTS,2010,ITI1,2,542.0
2005,NUTS,2010,ITI1,2,522.0
2007,NUTS,2010,ITI1,2,529.9
2008,NUTS,2010,ITI1,2,587.7
2009,NUTS,2010,ITI1,2,574.2
2010,NUTS,2010,ITI1,2,523.4
2011,NUTS,2010,ITI1,2,521.5
2012,NUTS,2010,ITI1,2,527.9
2013,NUTS,2010,ITI1,2,512.0
2014,NUTS,2010,ITI1,2,464.583
2015,NUTS,2010,ITI1,2,479.7
2016,NUTS,2010,ITI1,2,506.982
2017,NUTS,2010,ITI1,2,490.201
2018,NUTS,2010,ITI1,2,509.626
2019,NUTS,2010,ITI1,2,561.19
1994,NUTS,2010,ITI2,2,51.11
1995,NUTS,2010,ITI2,2,53.34
1996,NUTS,2010,ITI2,2,67.51
1997,NUTS,2010,ITI2,2,90.6
1998,NUTS,2010,ITI2,2,98.7
1999,NUTS,2010,ITI2,2,106.1
2000,NUTS,2010,ITI2,2,110.33
2003,NUTS,2010,ITI2,2,106.0
2004,NUTS,2010,ITI2,2,108.0
2005,NUTS,2010,ITI2,2,100.0
2007,NUTS,2010,ITI2,2,133.8
2008,NUTS,2010,ITI2,2,127.7
2009,NUTS,2010,ITI2,2,146.5
2010,NUTS,2010,ITI2,2,122.9
2011,NUTS,2010,ITI2,2,122.9
2012,NUTS,2010,ITI2,2,120.2
2013,NUTS,2010,ITI2,2,111.5
2014,NUTS,2010,ITI2,2,131.193
2015,NUTS,2010,ITI2,2,131.5
2016,NUTS,2010,ITI2,2,130.575
2017,NUTS,2010,ITI2,2,107.475
2018,NUTS,2010,ITI2,2,105.878
2019,NUTS,2010,ITI2,2,107.806
1994,NUTS,2010,ITI3,2,52.72
1995,NUTS,2010,ITI3,2,60.65
1996,NUTS,2010,ITI3,2,65.5
1997,NUTS,2010,ITI3,2,76.5
1998,NUTS,2010,ITI3,2,81.5
1999,NUTS,2010,ITI3,2,88.4
2000,NUTS,2010,ITI3,2,98.27
2003,NUTS,2010,ITI3,2,118.0
2004,NUTS,2010,ITI3,2,82.0
2005,NUTS,2010,ITI3,2,104.0
2007,NUTS,2010,ITI3,2,117.9
2008,NUTS,2010,ITI3,2,143.8
2009,NUTS,2010,ITI3,2,143.1
2010,NUTS,2010,ITI3,2,146.1
2011,NUTS,2010,ITI3,2,140.8
2012,NUTS,2010,ITI3,2,141.2
2013,NUTS,2010,ITI3,2,138.9
2014,NUTS,2010,ITI3,2,134.209
2015,NUTS,2010,ITI3,2,134.3
2016,NUTS,2010,ITI3,2,139.773
2017,NUTS,2010,ITI3,2,148.494
2018,NUTS,2010,ITI3,2,145.902
2019,NUTS,2010,ITI3,2,159.962
1994,NUTS,2010,ITI4,2,295.18
1995,NUTS,2010,ITI4,2,335.07
1996,NUTS,2010,ITI4,2,382.71
1997,NUTS,2010,ITI4,2,420.5
1998,NUTS,2010,ITI4,2,430.3
1999,NUTS,2010,ITI4,2,460.0
2000,NUTS,2010,ITI4,2,439.04
2003,NUTS,2010,ITI4,2,600.0
2004,NUTS,2010,ITI4,2,640.0
2005,NUTS,2010,ITI4,2,592.0
2007,NUTS,2010,ITI4,2,688.8
2008,NUTS,2010,ITI4,2,715.2
2009,NUTS,2010,ITI4,2,741.7
2010,NUTS,2010,ITI4,2,719.5
2011,NUTS,2010,ITI4,2,722.4
2012,NUTS,2010,ITI4,2,751.0
2013,NUTS,2010,ITI4,2,832.1
2014,NUTS,2010,ITI4,2,630.651
2015,NUTS,2010,ITI4,2,592.1
2016,NUTS,2010,ITI4,2,588.45
2017,NUTS,2010,ITI4,2,678.382
2018,NUTS,2010,ITI4,2,692.5
2019,NUTS,2010,ITI4,2,712.275
1994,NUTS,2010,ITZZ,2,20.94
1995,NUTS,2010,ITZZ,2,22.47
1996,NUTS,2010,ITZZ,2,23.18
1999,NUTS,2010,ITZZ,2,34.0
2000,NUTS,2010,ITZZ,2,31.54
1980,NUTS,2010,JP,0,1340075.0
1981,NUTS,2010,JP,0,1445645.0
1982,NUTS,2010,JP,0,1540422.0
1983,NUTS,2010,JP,0,1649646.0
1984,NUTS,2010,JP,0,1724187.0
1985,NUTS,2010,JP,0,1789780.0
1986,NUTS,2010,JP,0,1832575.0
1987,NUTS,2010,JP,0,1957921.0
1988,NUTS,2010,JP,0,2014073.0
1989,NUTS,2010,JP,0,2129372.0
1990,NUTS,2010,JP,0,2296992.0
1991,NUTS,2010,JP,0,2407927.0
1992,NUTS,2010,JP,0,2576281.0
1993,NUTS,2010,JP,0,2758712.0
1994,NUTS,2010,JP,0,2752551.0
1995,NUTS,2010,JP,0,2982186.0
1996,NUTS,2010,JP,0,2088861.0
1997,NUTS,2010,JP,0,2111730.0
1998,NUTS,2010,JP,0,2252158.0
1999,NUTS,2010,JP,0,2231159.0
2000,NUTS,2010,JP,0,2223508.0
2001,NUTS,2010,JP,0,2248215.0
2002,NUTS,2010,JP,0,2158796.0
2003,NUTS,2010,JP,0,2142357.0
2004,NUTS,2010,JP,0,2119125.0
2005,NUTS,2010,JP,0,2234817.0
2006,NUTS,2010,JP,0,2192742.0
2007,NUTS,2010,JP,0,2236149.0
2008,NUTS,2010,JP,0,2022149.0
2009,NUTS,2010,JP,0,2121208.0
2010,NUTS,2010,JP,0,2020508.0
2011,NUTS,2010,JP,0,2106479.0
2012,NUTS,2010,JP,0,2121442.0
2013,NUTS,2010,JP,0,2246108.0
2014,NUTS,2010,JP,0,2197763.0
2015,NUTS,2010,JP,0,2140809.0
2016,NUTS,2010,JP,0,2083097.0
2017,NUTS,2010,JP,0,2103675.0
2018,NUTS,2010,JP,0,2071381.0
2019,NUTS,2010,JP,0,2099362.0
1995,NUTS,2010,KR,0,770912.0
1996,NUTS,2010,KR,0,1018821.0
1997,NUTS,2010,KR,0,1271599.0
1998,NUTS,2010,KR,0,1265074.0
1999,NUTS,2010,KR,0,1431421.0
2000,NUTS,2010,KR,0,1561864.0
2001,NUTS,2010,KR,0,1676777.0
2002,NUTS,2010,KR,0,1797096.0
2003,NUTS,2010,KR,0,1932663.0
2004,NUTS,2010,KR,0,2232256.841
2005,NUTS,2010,KR,0,2398283.6
2006,NUTS,2010,KR,0,2721874.0
2007,NUTS,2010,KR,0,3334118.57
2008,NUTS,2010,KR,0,3844749.4
2009,NUTS,2010,KR,0,4204259.4
2010,NUTS,2010,KR,0,4745458.693
2011,NUTS,2010,KR,0,5033816.5
2012,NUTS,2010,KR,0,5276928.439
2013,NUTS,2010,KR,0,5480322.53
2014,NUTS,2010,KR,0,5766960.87
2015,NUTS,2010,KR,0,5998872.479
2016,NUTS,2010,KR,0,6339887.929
2017,NUTS,2010,KR,0,6682523.015
2018,NUTS,2010,KR,0,7050415.008
2019,NUTS,2010,KR,0,7371649.0
1996,NUTS,2010,LT,0,14.979
1997,NUTS,2010,LT,0,23.21
1998,NUTS,2010,LT,0,27.421
1999,NUTS,2010,LT,0,23.821
2000,NUTS,2010,LT,0,28.571
2001,NUTS,2010,LT,0,29.657
2002,NUTS,2010,LT,0,49.67
2003,NUTS,2010,LT,0,58.127
2004,NUTS,2010,LT,0,73.824
2005,NUTS,2010,LT,0,85.757
2006,NUTS,2010,LT,0,93.75
2007,NUTS,2010,LT,0,117.76
2008,NUTS,2010,LT,0,136.961
2009,NUTS,2010,LT,0,116.659
2010,NUTS,2010,LT,0,116.514
2011,NUTS,2010,LT,0,153.238
2012,NUTS,2010,LT,0,159.61
2013,NUTS,2010,LT,0,181.881
2014,NUTS,2010,LT,0,196.447
2015,NUTS,2010,LT,0,216.394
2016,NUTS,2010,LT,0,127.552
2017,NUTS,2010,LT,0,133.648
2018,NUTS,2010,LT,0,153.184
2019,NUTS,2010,LT,0,176.76
2020,NUTS,2010,LT,0,210.086
1996,NUTS,2010,LT0,1,14.979
1997,NUTS,2010,LT0,1,23.21
1998,NUTS,2010,LT0,1,27.421
1999,NUTS,2010,LT0,1,23.821
2000,NUTS,2010,LT0,1,28.571
2001,NUTS,2010,LT0,1,29.657
2002,NUTS,2010,LT0,1,49.67
2003,NUTS,2010,LT0,1,58.127
2004,NUTS,2010,LT0,1,73.824
2005,NUTS,2010,LT0,1,85.757
2006,NUTS,2010,LT0,1,93.75
2007,NUTS,2010,LT0,1,117.76
2008,NUTS,2010,LT0,1,136.961
