year,region_type,region_year_spec,region_id,region_level,cord_count
2017,NUTS,2016,UKF,1,53
2017,NUTS,2016,UKF1,2,25
2017,NUTS,2016,UKF14,3,24
2017,NUTS,2016,UKF16,3,1
2017,NUTS,2016,UKF2,2,27
2017,NUTS,2016,UKF21,3,26
2017,NUTS,2016,UKF22,3,1
2017,NUTS,2016,UKF3,2,1
2017,NUTS,2016,UKF30,3,1
2017,NUTS,2016,UKG,1,43
2017,NUTS,2016,UKG1,2,19
2017,NUTS,2016,UKG12,3,2
2017,NUTS,2016,UKG13,3,17
2017,NUTS,2016,UKG2,2,4
2017,NUTS,2016,UKG24,3,4
2017,NUTS,2016,UKG3,2,20
2017,NUTS,2016,UKG31,3,16
2017,NUTS,2016,UKG33,3,4
2017,NUTS,2016,UKH,1,93
2017,NUTS,2016,UKH1,2,61
2017,NUTS,2016,UKH12,3,54
2017,NUTS,2016,UKH14,3,2
2017,NUTS,2016,UKH17,3,5
2017,NUTS,2016,UKH2,2,29
2017,NUTS,2016,UKH21,3,1
2017,NUTS,2016,UKH23,3,27
2017,NUTS,2016,UKH25,3,1
2017,NUTS,2016,UKH3,2,3
2017,NUTS,2016,UKH36,3,3
2017,NUTS,2016,UKI,1,233
2017,NUTS,2016,UKI3,2,200
2017,NUTS,2016,UKI31,3,100
2017,NUTS,2016,UKI32,3,52
2017,NUTS,2016,UKI33,3,38
2017,NUTS,2016,UKI34,3,10
2017,NUTS,2016,UKI4,2,29
2017,NUTS,2016,UKI42,3,29
2017,NUTS,2016,UKI5,2,2
2017,NUTS,2016,UKI51,3,1
2017,NUTS,2016,UKI53,3,1
2017,NUTS,2016,UKI7,2,2
2017,NUTS,2016,UKI74,3,2
2017,NUTS,2016,UKJ,1,145
2017,NUTS,2016,UKJ1,2,89
2017,NUTS,2016,UKJ11,3,6
2017,NUTS,2016,UKJ12,3,1
2017,NUTS,2016,UKJ13,3,1
2017,NUTS,2016,UKJ14,3,81
2017,NUTS,2016,UKJ2,2,26
2017,NUTS,2016,UKJ22,3,4
2017,NUTS,2016,UKJ25,3,20
2017,NUTS,2016,UKJ26,3,1
2017,NUTS,2016,UKJ27,3,1
2017,NUTS,2016,UKJ3,2,27
2017,NUTS,2016,UKJ31,3,2
2017,NUTS,2016,UKJ32,3,16
2017,NUTS,2016,UKJ36,3,8
2017,NUTS,2016,UKJ37,3,1
2017,NUTS,2016,UKJ4,2,3
2017,NUTS,2016,UKJ44,3,3
2017,NUTS,2016,UKK,1,55
2017,NUTS,2016,UKK1,2,40
2017,NUTS,2016,UKK11,3,30
2017,NUTS,2016,UKK12,3,6
2017,NUTS,2016,UKK13,3,2
2017,NUTS,2016,UKK15,3,2
2017,NUTS,2016,UKK2,2,3
2017,NUTS,2016,UKK21,3,2
2017,NUTS,2016,UKK22,3,1
2017,NUTS,2016,UKK4,2,12
2017,NUTS,2016,UKK41,3,2
2017,NUTS,2016,UKK43,3,10
2017,NUTS,2016,UKL,1,12
2017,NUTS,2016,UKL1,2,5
2017,NUTS,2016,UKL12,3,1
2017,NUTS,2016,UKL15,3,1
2017,NUTS,2016,UKL18,3,3
2017,NUTS,2016,UKL2,2,7
2017,NUTS,2016,UKL22,3,7
2017,NUTS,2016,UKM,1,77
2017,NUTS,2016,UKM5,2,4
2017,NUTS,2016,UKM50,3,4
2017,NUTS,2016,UKM7,2,43
2017,NUTS,2016,UKM71,3,1
2017,NUTS,2016,UKM72,3,7
2017,NUTS,2016,UKM75,3,34
2017,NUTS,2016,UKM77,3,1
2017,NUTS,2016,UKM8,2,30
2017,NUTS,2016,UKM82,3,30
2017,NUTS,2016,UKN,1,5
2017,NUTS,2016,UKN0,2,5
2017,NUTS,2016,UKN06,3,4
2017,NUTS,2016,UKN14,3,1
2018,NUTS,2016,AT,0,68
2018,NUTS,2016,AT1,1,55
2018,NUTS,2016,AT12,2,3
2018,NUTS,2016,AT124,3,2
2018,NUTS,2016,AT126,3,1
2018,NUTS,2016,AT13,2,52
2018,NUTS,2016,AT130,3,52
2018,NUTS,2016,AT2,1,3
2018,NUTS,2016,AT22,2,3
2018,NUTS,2016,AT221,3,3
2018,NUTS,2016,AT3,1,10
2018,NUTS,2016,AT31,2,2
2018,NUTS,2016,AT312,3,2
2018,NUTS,2016,AT32,2,2
2018,NUTS,2016,AT323,3,2
2018,NUTS,2016,AT33,2,6
2018,NUTS,2016,AT332,3,6
2018,NUTS,2016,BE,0,107
2018,NUTS,2016,BE1,1,22
2018,NUTS,2016,BE10,2,22
2018,NUTS,2016,BE100,3,22
2018,NUTS,2016,BE2,1,68
2018,NUTS,2016,BE21,2,16
2018,NUTS,2016,BE211,3,13
2018,NUTS,2016,BE213,3,3
2018,NUTS,2016,BE22,2,4
2018,NUTS,2016,BE221,3,4
2018,NUTS,2016,BE23,2,28
2018,NUTS,2016,BE234,3,28
2018,NUTS,2016,BE24,2,18
2018,NUTS,2016,BE241,3,5
2018,NUTS,2016,BE242,3,13
2018,NUTS,2016,BE25,2,2
2018,NUTS,2016,BE254,3,2
2018,NUTS,2016,BE3,1,17
2018,NUTS,2016,BE31,2,10
2018,NUTS,2016,BE310,3,10
2018,NUTS,2016,BE32,2,1
2018,NUTS,2016,BE323,3,1
2018,NUTS,2016,BE33,2,6
2018,NUTS,2016,BE332,3,6
2018,NUTS,2016,BG,0,5
2018,NUTS,2016,BG4,1,5
2018,NUTS,2016,BG41,2,5
2018,NUTS,2016,BG411,3,5
2018,NUTS,2016,CH,0,190
2018,NUTS,2016,CH0,1,190
2018,NUTS,2016,CH01,2,72
2018,NUTS,2016,CH011,3,20
2018,NUTS,2016,CH013,3,52
2018,NUTS,2016,CH02,2,41
2018,NUTS,2016,CH021,3,38
2018,NUTS,2016,CH022,3,3
2018,NUTS,2016,CH03,2,32
2018,NUTS,2016,CH031,3,32
2018,NUTS,2016,CH04,2,39
2018,NUTS,2016,CH040,3,39
2018,NUTS,2016,CH05,2,6
2018,NUTS,2016,CH055,3,6
2018,NUTS,2016,CY,0,6
2018,NUTS,2016,CY0,1,6
2018,NUTS,2016,CY00,2,6
2018,NUTS,2016,CY000,3,6
2018,NUTS,2016,CZ,0,28
2018,NUTS,2016,CZ0,1,28
2018,NUTS,2016,CZ01,2,16
2018,NUTS,2016,CZ010,3,16
2018,NUTS,2016,CZ03,2,1
2018,NUTS,2016,CZ031,3,1
2018,NUTS,2016,CZ05,2,1
2018,NUTS,2016,CZ052,3,1
2018,NUTS,2016,CZ06,2,9
2018,NUTS,2016,CZ064,3,9
2018,NUTS,2016,CZ08,2,1
2018,NUTS,2016,CZ080,3,1
2018,NUTS,2016,DE,0,485
2018,NUTS,2016,DE1,1,79
2018,NUTS,2016,DE11,2,4
2018,NUTS,2016,DE111,3,4
2018,NUTS,2016,DE12,2,29
2018,NUTS,2016,DE122,3,1
2018,NUTS,2016,DE125,3,28
2018,NUTS,2016,DE13,2,17
2018,NUTS,2016,DE131,3,16
2018,NUTS,2016,DE138,3,1
2018,NUTS,2016,DE14,2,29
2018,NUTS,2016,DE141,3,1
2018,NUTS,2016,DE142,3,16
2018,NUTS,2016,DE144,3,12
2018,NUTS,2016,DE2,1,69
2018,NUTS,2016,DE21,2,48
2018,NUTS,2016,DE212,3,48
2018,NUTS,2016,DE23,2,2
2018,NUTS,2016,DE232,3,2
2018,NUTS,2016,DE25,2,12
2018,NUTS,2016,DE252,3,12
2018,NUTS,2016,DE26,2,7
2018,NUTS,2016,DE263,3,7
2018,NUTS,2016,DE3,1,78
2018,NUTS,2016,DE30,2,78
2018,NUTS,2016,DE300,3,78
2018,NUTS,2016,DE4,1,2
2018,NUTS,2016,DE40,2,2
2018,NUTS,2016,DE404,3,2
2018,NUTS,2016,DE5,1,3
2018,NUTS,2016,DE50,2,3
2018,NUTS,2016,DE501,3,3
2018,NUTS,2016,DE6,1,18
2018,NUTS,2016,DE60,2,18
2018,NUTS,2016,DE600,3,18
2018,NUTS,2016,DE7,1,59
2018,NUTS,2016,DE71,2,22
2018,NUTS,2016,DE712,3,18
2018,NUTS,2016,DE71C,3,4
2018,NUTS,2016,DE72,2,29
2018,NUTS,2016,DE721,3,13
2018,NUTS,2016,DE724,3,16
2018,NUTS,2016,DE73,2,8
2018,NUTS,2016,DE731,3,8
2018,NUTS,2016,DE8,1,5
2018,NUTS,2016,DE80,2,5
2018,NUTS,2016,DE803,3,1
2018,NUTS,2016,DE80N,3,4
2018,NUTS,2016,DE9,1,49
2018,NUTS,2016,DE91,2,22
2018,NUTS,2016,DE911,3,1
2018,NUTS,2016,DE91C,3,21
2018,NUTS,2016,DE92,2,24
2018,NUTS,2016,DE929,3,24
2018,NUTS,2016,DE94,2,3
2018,NUTS,2016,DE943,3,3
2018,NUTS,2016,DEA,1,81
2018,NUTS,2016,DEA1,2,15
2018,NUTS,2016,DEA13,3,15
2018,NUTS,2016,DEA2,2,40
2018,NUTS,2016,DEA22,3,20
2018,NUTS,2016,DEA23,3,9
2018,NUTS,2016,DEA26,3,1
2018,NUTS,2016,DEA27,3,1
2018,NUTS,2016,DEA2C,3,1
2018,NUTS,2016,DEA2D,3,8
2018,NUTS,2016,DEA3,2,12
2018,NUTS,2016,DEA33,3,12
2018,NUTS,2016,DEA4,2,1
2018,NUTS,2016,DEA41,3,1
2018,NUTS,2016,DEA5,2,13
2018,NUTS,2016,DEA51,3,8
2018,NUTS,2016,DEA56,3,5
2018,NUTS,2016,DEB,1,2
2018,NUTS,2016,DEB3,2,2
2018,NUTS,2016,DEB32,3,1
2018,NUTS,2016,DEB33,3,1
2018,NUTS,2016,DEC,1,4
2018,NUTS,2016,DEC0,2,4
2018,NUTS,2016,DEC01,3,4
2018,NUTS,2016,DED,1,21
2018,NUTS,2016,DED4,2,14
2018,NUTS,2016,DED41,3,14
2018,NUTS,2016,DED5,2,7
2018,NUTS,2016,DED51,3,7
2018,NUTS,2016,DEE,1,7
2018,NUTS,2016,DEE0,2,7
2018,NUTS,2016,DEE02,3,3
2018,NUTS,2016,DEE03,3,4
2018,NUTS,2016,DEF,1,8
2018,NUTS,2016,DEF0,2,8
2018,NUTS,2016,DEF03,3,8
2018,NUTS,2016,DK,0,146
2018,NUTS,2016,DK0,1,146
2018,NUTS,2016,DK01,2,70
2018,NUTS,2016,DK011,3,54
2018,NUTS,2016,DK012,3,16
2018,NUTS,2016,DK02,2,3
2018,NUTS,2016,DK021,3,3
2018,NUTS,2016,DK03,2,34
2018,NUTS,2016,DK031,3,33
2018,NUTS,2016,DK032,3,1
2018,NUTS,2016,DK04,2,30
2018,NUTS,2016,DK042,3,30
2018,NUTS,2016,DK05,2,9
2018,NUTS,2016,DK050,3,9
2018,NUTS,2016,EE,0,3
2018,NUTS,2016,EE0,1,3
2018,NUTS,2016,EE00,2,3
2018,NUTS,2016,EE008,3,3
2018,NUTS,2016,EL,0,45
2018,NUTS,2016,EL3,1,23
2018,NUTS,2016,EL30,2,23
2018,NUTS,2016,EL303,3,23
2018,NUTS,2016,EL4,1,3
2018,NUTS,2016,EL43,2,3
2018,NUTS,2016,EL433,3,3
2018,NUTS,2016,EL5,1,15
2018,NUTS,2016,EL51,2,1
2018,NUTS,2016,EL512,3,1
2018,NUTS,2016,EL52,2,13
2018,NUTS,2016,EL522,3,13
2018,NUTS,2016,EL54,2,1
2018,NUTS,2016,EL543,3,1
2018,NUTS,2016,EL6,1,4
2018,NUTS,2016,EL61,2,2
2018,NUTS,2016,EL613,3,2
2018,NUTS,2016,EL63,2,2
2018,NUTS,2016,EL632,3,2
2018,NUTS,2016,ES,0,213
2018,NUTS,2016,ES1,1,10
2018,NUTS,2016,ES11,2,8
2018,NUTS,2016,ES111,3,6
2018,NUTS,2016,ES114,3,2
2018,NUTS,2016,ES12,2,2
2018,NUTS,2016,ES120,3,2
2018,NUTS,2016,ES2,1,17
2018,NUTS,2016,ES21,2,6
2018,NUTS,2016,ES213,3,6
2018,NUTS,2016,ES22,2,4
2018,NUTS,2016,ES220,3,4
2018,NUTS,2016,ES24,2,7
2018,NUTS,2016,ES243,3,7
2018,NUTS,2016,ES3,1,69
2018,NUTS,2016,ES30,2,69
2018,NUTS,2016,ES300,3,69
2018,NUTS,2016,ES4,1,23
2018,NUTS,2016,ES41,2,22
2018,NUTS,2016,ES413,3,18
2018,NUTS,2016,ES415,3,2
2018,NUTS,2016,ES418,3,2
2018,NUTS,2016,ES43,2,1
2018,NUTS,2016,ES432,3,1
2018,NUTS,2016,ES5,1,77
2018,NUTS,2016,ES51,2,64
2018,NUTS,2016,ES511,3,60
2018,NUTS,2016,ES513,3,2
2018,NUTS,2016,ES514,3,2
2018,NUTS,2016,ES52,2,13
2018,NUTS,2016,ES521,3,1
2018,NUTS,2016,ES522,3,2
2018,NUTS,2016,ES523,3,10
2018,NUTS,2016,ES6,1,8
2018,NUTS,2016,ES61,2,4
2018,NUTS,2016,ES614,3,1
2018,NUTS,2016,ES617,3,1
2018,NUTS,2016,ES618,3,2
2018,NUTS,2016,ES62,2,4
2018,NUTS,2016,ES620,3,4
2018,NUTS,2016,ES7,1,9
2018,NUTS,2016,ES70,2,9
2018,NUTS,2016,ES705,3,6
2018,NUTS,2016,ES709,3,3
2018,NUTS,2016,FI,0,50
2018,NUTS,2016,FI1,1,50
2018,NUTS,2016,FI19,2,2
2018,NUTS,2016,FI193,3,2
2018,NUTS,2016,FI1B,2,24
2018,NUTS,2016,FI1B1,3,24
2018,NUTS,2016,FI1C,2,13
2018,NUTS,2016,FI1C1,3,13
2018,NUTS,2016,FI1D,2,11
2018,NUTS,2016,FI1D2,3,2
2018,NUTS,2016,FI1D9,3,9
2018,NUTS,2016,FR,0,209
2018,NUTS,2016,FR1,1,69
2018,NUTS,2016,FR10,2,69
2018,NUTS,2016,FR101,3,22
2018,NUTS,2016,FR102,3,1
2018,NUTS,2016,FR103,3,3
2018,NUTS,2016,FR104,3,37
2018,NUTS,2016,FR107,3,6
2018,NUTS,2016,FRB,1,8
2018,NUTS,2016,FRB0,2,8
2018,NUTS,2016,FRB04,3,8
2018,NUTS,2016,FRC,1,12
2018,NUTS,2016,FRC1,2,9
2018,NUTS,2016,FRC11,3,9
2018,NUTS,2016,FRC2,2,3
2018,NUTS,2016,FRC21,3,3
2018,NUTS,2016,FRE,1,11
2018,NUTS,2016,FRE1,2,9
2018,NUTS,2016,FRE11,3,9
2018,NUTS,2016,FRE2,2,2
2018,NUTS,2016,FRE23,3,2
2018,NUTS,2016,FRF,1,19
2018,NUTS,2016,FRF1,2,13
2018,NUTS,2016,FRF11,3,12
2018,NUTS,2016,FRF12,3,1
2018,NUTS,2016,FRF2,2,2
2018,NUTS,2016,FRF23,3,2
2018,NUTS,2016,FRF3,2,4
2018,NUTS,2016,FRF31,3,4
2018,NUTS,2016,FRG,1,8
2018,NUTS,2016,FRG0,2,8
2018,NUTS,2016,FRG01,3,7
2018,NUTS,2016,FRG02,3,1
2018,NUTS,2016,FRH,1,9
2018,NUTS,2016,FRH0,2,9
2018,NUTS,2016,FRH02,3,1
2018,NUTS,2016,FRH03,3,8
2018,NUTS,2016,FRI,1,14
2018,NUTS,2016,FRI1,2,2
2018,NUTS,2016,FRI12,3,2
2018,NUTS,2016,FRI3,2,12
2018,NUTS,2016,FRI32,3,1
2018,NUTS,2016,FRI34,3,11
2018,NUTS,2016,FRJ,1,17
2018,NUTS,2016,FRJ1,2,17
2018,NUTS,2016,FRJ13,3,17
2018,NUTS,2016,FRK,1,14
2018,NUTS,2016,FRK2,2,14
2018,NUTS,2016,FRK24,3,2
2018,NUTS,2016,FRK25,3,1
2018,NUTS,2016,FRK26,3,10
2018,NUTS,2016,FRK27,3,1
2018,NUTS,2016,FRL,1,25
2018,NUTS,2016,FRL0,2,25
2018,NUTS,2016,FRL03,3,1
2018,NUTS,2016,FRL04,3,24
2018,NUTS,2016,FRY,1,3
2018,NUTS,2016,FRY4,2,3
2018,NUTS,2016,FRY40,3,3
2018,NUTS,2016,HR,0,9
2018,NUTS,2016,HR0,1,9
2018,NUTS,2016,HR04,2,9
2018,NUTS,2016,HR041,3,9
2018,NUTS,2016,HU,0,36
2018,NUTS,2016,HU1,1,22
2018,NUTS,2016,HU11,2,22
2018,NUTS,2016,HU110,3,22
2018,NUTS,2016,HU2,1,5
2018,NUTS,2016,HU23,2,5
2018,NUTS,2016,HU231,3,5
2018,NUTS,2016,HU3,1,9
2018,NUTS,2016,HU32,2,4
2018,NUTS,2016,HU321,3,4
2018,NUTS,2016,HU33,2,5
2018,NUTS,2016,HU333,3,5
2018,NUTS,2016,IE,0,64
2018,NUTS,2016,IE0,1,64
2018,NUTS,2016,IE04,2,13
2018,NUTS,2016,IE041,3,1
2018,NUTS,2016,IE042,3,12
2018,NUTS,2016,IE05,2,17
2018,NUTS,2016,IE051,3,5
2018,NUTS,2016,IE053,3,12
2018,NUTS,2016,IE06,2,34
2018,NUTS,2016,IE061,3,33
2018,NUTS,2016,IE062,3,1
2018,NUTS,2016,IS,0,5
2018,NUTS,2016,IS0,1,5
2018,NUTS,2016,IS00,2,5
2018,NUTS,2016,IS001,3,5
2018,NUTS,2016,IT,0,283
2018,NUTS,2016,ITC,1,113
2018,NUTS,2016,ITC1,2,15
2018,NUTS,2016,ITC11,3,13
2018,NUTS,2016,ITC12,3,2
2018,NUTS,2016,ITC3,2,19
2018,NUTS,2016,ITC33,3,19
2018,NUTS,2016,ITC4,2,79
2018,NUTS,2016,ITC41,3,4
2018,NUTS,2016,ITC47,3,7
2018,NUTS,2016,ITC48,3,7
2018,NUTS,2016,ITC4C,3,61
2018,NUTS,2016,ITF,1,23
2018,NUTS,2016,ITF1,2,2
2018,NUTS,2016,ITF12,3,1
2018,NUTS,2016,ITF14,3,1
2018,NUTS,2016,ITF2,2,2
2018,NUTS,2016,ITF21,3,1
2018,NUTS,2016,ITF22,3,1
2018,NUTS,2016,ITF3,2,6
2018,NUTS,2016,ITF33,3,6
2018,NUTS,2016,ITF4,2,10
2018,NUTS,2016,ITF45,3,1
2018,NUTS,2016,ITF46,3,1
2018,NUTS,2016,ITF47,3,8
2018,NUTS,2016,ITF6,2,3
2018,NUTS,2016,ITF61,3,1
2018,NUTS,2016,ITF63,3,2
2018,NUTS,2016,ITG,1,20
2018,NUTS,2016,ITG1,2,8
2018,NUTS,2016,ITG13,3,4
2018,NUTS,2016,ITG17,3,4
2018,NUTS,2016,ITG2,2,12
2018,NUTS,2016,ITG25,3,7
2018,NUTS,2016,ITG27,3,5
2018,NUTS,2016,ITH,1,51
2018,NUTS,2016,ITH3,2,25
2018,NUTS,2016,ITH31,3,6
2018,NUTS,2016,ITH36,3,19
2018,NUTS,2016,ITH4,2,3
2018,NUTS,2016,ITH42,3,2
2018,NUTS,2016,ITH44,3,1
2018,NUTS,2016,ITH5,2,23
2018,NUTS,2016,ITH52,3,3
2018,NUTS,2016,ITH54,3,3
2018,NUTS,2016,ITH55,3,13
2018,NUTS,2016,ITH56,3,4
2018,NUTS,2016,ITI,1,76
2018,NUTS,2016,ITI1,2,21
2018,NUTS,2016,ITI14,3,10
2018,NUTS,2016,ITI17,3,8
2018,NUTS,2016,ITI19,3,3
2018,NUTS,2016,ITI2,2,9
2018,NUTS,2016,ITI21,3,9
2018,NUTS,2016,ITI3,2,2
2018,NUTS,2016,ITI32,3,1
2018,NUTS,2016,ITI33,3,1
2018,NUTS,2016,ITI4,2,44
2018,NUTS,2016,ITI41,3,1
2018,NUTS,2016,ITI43,3,43
2018,NUTS,2016,LT,0,6
2018,NUTS,2016,LT0,1,6
2018,NUTS,2016,LT01,2,3
2018,NUTS,2016,LT011,3,3
2018,NUTS,2016,LT02,2,3
2018,NUTS,2016,LT022,3,3
2018,NUTS,2016,LU,0,10
2018,NUTS,2016,LU0,1,10
2018,NUTS,2016,LU00,2,10
2018,NUTS,2016,LU000,3,10
2018,NUTS,2016,MT,0,1
2018,NUTS,2016,MT0,1,1
2018,NUTS,2016,MT00,2,1
2018,NUTS,2016,MT001,3,1
2018,NUTS,2016,NL,0,326
2018,NUTS,2016,NL1,1,14
2018,NUTS,2016,NL11,2,14
2018,NUTS,2016,NL113,3,14
2018,NUTS,2016,NL2,1,65
2018,NUTS,2016,NL21,2,7
2018,NUTS,2016,NL213,3,7
2018,NUTS,2016,NL22,2,58
2018,NUTS,2016,NL221,3,5
2018,NUTS,2016,NL226,3,53
2018,NUTS,2016,NL3,1,223
2018,NUTS,2016,NL31,2,65
2018,NUTS,2016,NL310,3,65
2018,NUTS,2016,NL32,2,68
2018,NUTS,2016,NL329,3,68
2018,NUTS,2016,NL33,2,90
2018,NUTS,2016,NL332,3,1
2018,NUTS,2016,NL333,3,8
2018,NUTS,2016,NL337,3,30
2018,NUTS,2016,NL33C,3,51
2018,NUTS,2016,NL4,1,24
2018,NUTS,2016,NL41,2,3
2018,NUTS,2016,NL414,3,3
2018,NUTS,2016,NL42,2,21
2018,NUTS,2016,NL423,3,21
2018,NUTS,2016,NO,0,81
2018,NUTS,2016,NO0,1,81
2018,NUTS,2016,NO01,2,56
2018,NUTS,2016,NO011,3,45
2018,NUTS,2016,NO012,3,11
2018,NUTS,2016,NO02,2,1
2018,NUTS,2016,NO021,3,1
2018,NUTS,2016,NO03,2,1
2018,NUTS,2016,NO032,3,1
2018,NUTS,2016,NO04,2,1
2018,NUTS,2016,NO042,3,1
2018,NUTS,2016,NO05,2,12
2018,NUTS,2016,NO051,3,12
2018,NUTS,2016,NO06,2,9
2018,NUTS,2016,NO060,3,9
2018,NUTS,2016,NO07,2,1
2018,NUTS,2016,NO072,3,1
2018,NUTS,2016,PL,0,73
2018,NUTS,2016,PL2,1,24
2018,NUTS,2016,PL21,2,17
2018,NUTS,2016,PL213,3,17
2018,NUTS,2016,PL22,2,7
2018,NUTS,2016,PL229,3,1
2018,NUTS,2016,PL22A,3,6
2018,NUTS,2016,PL4,1,5
2018,NUTS,2016,PL41,2,3
2018,NUTS,2016,PL415,3,3
2018,NUTS,2016,PL42,2,1
2018,NUTS,2016,PL424,3,1
2018,NUTS,2016,PL43,2,1
2018,NUTS,2016,PL432,3,1
2018,NUTS,2016,PL5,1,7
2018,NUTS,2016,PL51,2,5
2018,NUTS,2016,PL514,3,5
2018,NUTS,2016,PL52,2,2
2018,NUTS,2016,PL524,3,2
2018,NUTS,2016,PL6,1,8
2018,NUTS,2016,PL61,2,4
2018,NUTS,2016,PL613,3,4
2018,NUTS,2016,PL62,2,2
2018,NUTS,2016,PL622,3,2
2018,NUTS,2016,PL63,2,2
2018,NUTS,2016,PL633,3,2
2018,NUTS,2016,PL7,1,4
2018,NUTS,2016,PL71,2,3
2018,NUTS,2016,PL711,3,3
2018,NUTS,2016,PL72,2,1
2018,NUTS,2016,PL721,3,1
2018,NUTS,2016,PL8,1,9
2018,NUTS,2016,PL81,2,2
2018,NUTS,2016,PL814,3,2
2018,NUTS,2016,PL82,2,1
2018,NUTS,2016,PL823,3,1
2018,NUTS,2016,PL84,2,6
2018,NUTS,2016,PL841,3,4
2018,NUTS,2016,PL842,3,2
2018,NUTS,2016,PL9,1,16
2018,NUTS,2016,PL91,2,16
2018,NUTS,2016,PL911,3,16
2018,NUTS,2016,PT,0,34
2018,NUTS,2016,PT1,1,34
2018,NUTS,2016,PT11,2,12
2018,NUTS,2016,PT119,3,2
2018,NUTS,2016,PT11A,3,10
2018,NUTS,2016,PT16,2,7
2018,NUTS,2016,PT16D,3,3
2018,NUTS,2016,PT16E,3,3
2018,NUTS,2016,PT16J,3,1
2018,NUTS,2016,PT17,2,15
2018,NUTS,2016,PT170,3,15
2018,NUTS,2016,RO,0,6
2018,NUTS,2016,RO1,1,3
2018,NUTS,2016,RO11,2,3
2018,NUTS,2016,RO113,3,3
2018,NUTS,2016,RO3,1,2
2018,NUTS,2016,RO32,2,2
2018,NUTS,2016,RO321,3,2
2018,NUTS,2016,RO4,1,1
2018,NUTS,2016,RO41,2,1
2018,NUTS,2016,RO411,3,1
2018,NUTS,2016,RS,0,6
2018,NUTS,2016,RS1,1,5
2018,NUTS,2016,RS11,2,4
2018,NUTS,2016,RS110,3,4
2018,NUTS,2016,RS12,2,1
2018,NUTS,2016,RS123,3,1
2018,NUTS,2016,RS2,1,1
2018,NUTS,2016,RS22,2,1
2018,NUTS,2016,RS225,3,1
2018,NUTS,2016,SE,0,159
2018,NUTS,2016,SE1,1,105
2018,NUTS,2016,SE11,2,73
2018,NUTS,2016,SE110,3,73
2018,NUTS,2016,SE12,2,32
2018,NUTS,2016,SE121,3,22
2018,NUTS,2016,SE123,3,4
2018,NUTS,2016,SE124,3,6
2018,NUTS,2016,SE2,1,40
2018,NUTS,2016,SE21,2,1
2018,NUTS,2016,SE211,3,1
2018,NUTS,2016,SE22,2,14
2018,NUTS,2016,SE224,3,14
2018,NUTS,2016,SE23,2,25
2018,NUTS,2016,SE232,3,25
2018,NUTS,2016,SE3,1,14
2018,NUTS,2016,SE33,2,14
2018,NUTS,2016,SE331,3,14
2018,NUTS,2016,SI,0,13
2018,NUTS,2016,SI0,1,13
2018,NUTS,2016,SI04,2,13
2018,NUTS,2016,SI041,3,13
2018,NUTS,2016,SK,0,7
2018,NUTS,2016,SK0,1,7
2018,NUTS,2016,SK01,2,5
2018,NUTS,2016,SK010,3,5
2018,NUTS,2016,SK03,2,1
2018,NUTS,2016,SK032,3,1
2018,NUTS,2016,SK04,2,1
2018,NUTS,2016,SK042,3,1
2018,NUTS,2016,TR,0,60
2018,NUTS,2016,TR1,1,8
2018,NUTS,2016,TR10,2,8
2018,NUTS,2016,TR100,3,8
2018,NUTS,2016,TR3,1,18
2018,NUTS,2016,TR31,2,13
2018,NUTS,2016,TR310,3,13
2018,NUTS,2016,TR32,2,3
2018,NUTS,2016,TR321,3,2
2018,NUTS,2016,TR322,3,1
2018,NUTS,2016,TR33,2,2
2018,NUTS,2016,TR331,3,1
2018,NUTS,2016,TR334,3,1
2018,NUTS,2016,TR4,1,4
2018,NUTS,2016,TR41,2,3
2018,NUTS,2016,TR411,3,2
2018,NUTS,2016,TR412,3,1
2018,NUTS,2016,TR42,2,1
2018,NUTS,2016,TR423,3,1
2018,NUTS,2016,TR5,1,15
2018,NUTS,2016,TR51,2,13
2018,NUTS,2016,TR510,3,13
2018,NUTS,2016,TR52,2,2
2018,NUTS,2016,TR521,3,2
2018,NUTS,2016,TR6,1,5
2018,NUTS,2016,TR61,2,1
2018,NUTS,2016,TR611,3,1
2018,NUTS,2016,TR62,2,2
2018,NUTS,2016,TR621,3,1
2018,NUTS,2016,TR622,3,1
2018,NUTS,2016,TR63,2,2
2018,NUTS,2016,TR631,3,2
2018,NUTS,2016,TR7,1,2
2018,NUTS,2016,TR71,2,1
2018,NUTS,2016,TR711,3,1
2018,NUTS,2016,TR72,2,1
2018,NUTS,2016,TR721,3,1
2018,NUTS,2016,TR8,1,4
2018,NUTS,2016,TR81,2,1
2018,NUTS,2016,TR811,3,1
2018,NUTS,2016,TR83,2,3
2018,NUTS,2016,TR831,3,3
2018,NUTS,2016,TR9,1,2
2018,NUTS,2016,TR90,2,2
2018,NUTS,2016,TR902,3,1
2018,NUTS,2016,TR903,3,1
2018,NUTS,2016,TRA,1,1
2018,NUTS,2016,TRA1,2,1
2018,NUTS,2016,TRA11,3,1
2018,NUTS,2016,TRB,1,1
2018,NUTS,2016,TRB1,2,1
2018,NUTS,2016,TRB11,3,1
2018,NUTS,2016,UK,0,904
2018,NUTS,2016,UKC,1,21
2018,NUTS,2016,UKC1,2,9
2018,NUTS,2016,UKC11,3,1
2018,NUTS,2016,UKC12,3,3
2018,NUTS,2016,UKC14,3,5
2018,NUTS,2016,UKC2,2,12
2018,NUTS,2016,UKC22,3,12
2018,NUTS,2016,UKD,1,85
2018,NUTS,2016,UKD1,2,1
