year,region_type,region_year_spec,region_id,region_level,sdg_07_project_count
2020,NUTS,2016,NL3,1,79
2020,NUTS,2016,NL4,1,25
2020,NUTS,2016,PL2,1,6
2020,NUTS,2016,PL4,1,4
2020,NUTS,2016,PL5,1,2
2020,NUTS,2016,PL7,1,1
2020,NUTS,2016,PL8,1,2
2020,NUTS,2016,PL9,1,6
2020,NUTS,2016,PT1,1,27
2020,NUTS,2016,PT2,1,1
2020,NUTS,2016,RO1,1,3
2020,NUTS,2016,RO2,1,2
2020,NUTS,2016,RO3,1,3
2020,NUTS,2016,SE1,1,19
2020,NUTS,2016,SE2,1,9
2020,NUTS,2016,SE3,1,3
2020,NUTS,2016,SI0,1,12
2020,NUTS,2016,SK0,1,7
2020,NUTS,2016,UKD,1,5
2020,NUTS,2016,UKE,1,3
2020,NUTS,2016,UKF,1,5
2020,NUTS,2016,UKG,1,7
2020,NUTS,2016,UKI,1,12
2020,NUTS,2016,UKJ,1,5
2020,NUTS,2016,UKK,1,2
2020,NUTS,2016,UKL,1,4
2020,NUTS,2016,UKM,1,7
2021,NUTS,2021,AT1,1,12
2021,NUTS,2021,AT2,1,12
2021,NUTS,2021,AT3,1,4
2021,NUTS,2021,BE1,1,30
2021,NUTS,2021,BE2,1,27
2021,NUTS,2021,BE3,1,8
2021,NUTS,2021,BG4,1,3
2021,NUTS,2021,CY0,1,1
2021,NUTS,2021,CZ0,1,7
2021,NUTS,2021,DE1,1,30
2021,NUTS,2021,DE2,1,36
2021,NUTS,2021,DE3,1,10
2021,NUTS,2021,DE4,1,2
2021,NUTS,2021,DE6,1,7
2021,NUTS,2021,DE7,1,8
2021,NUTS,2021,DE8,1,4
2021,NUTS,2021,DE9,1,7
2021,NUTS,2021,DEA,1,31
2021,NUTS,2021,DEB,1,1
2021,NUTS,2021,DED,1,13
2021,NUTS,2021,DEE,1,1
2021,NUTS,2021,DEF,1,2
2021,NUTS,2021,DEG,1,3
2021,NUTS,2021,DK0,1,35
2021,NUTS,2021,EE0,1,16
2021,NUTS,2021,ES1,1,3
2021,NUTS,2021,ES2,1,17
2021,NUTS,2021,ES3,1,30
2021,NUTS,2021,ES4,1,6
2021,NUTS,2021,ES5,1,15
2021,NUTS,2021,ES6,1,5
2021,NUTS,2021,ES7,1,2
2021,NUTS,2021,FI1,1,19
2021,NUTS,2021,FI2,1,1
2021,NUTS,2021,FR1,1,41
2021,NUTS,2021,FRB,1,7
2021,NUTS,2021,FRC,1,4
2021,NUTS,2021,FRE,1,5
2021,NUTS,2021,FRG,1,2
2021,NUTS,2021,FRH,1,1
2021,NUTS,2021,FRI,1,4
2021,NUTS,2021,FRJ,1,3
2021,NUTS,2021,FRK,1,7
2021,NUTS,2021,FRL,1,1
2021,NUTS,2021,HR0,1,9
2021,NUTS,2021,HU1,1,9
2021,NUTS,2021,IE0,1,14
2021,NUTS,2021,ITC,1,56
2021,NUTS,2021,ITF,1,13
2021,NUTS,2021,ITG,1,6
2021,NUTS,2021,ITH,1,34
2021,NUTS,2021,ITI,1,38
2021,NUTS,2021,LT0,1,2
2021,NUTS,2021,LU0,1,5
2021,NUTS,2021,LV0,1,2
2021,NUTS,2021,NL1,1,1
2021,NUTS,2021,NL2,1,24
2021,NUTS,2021,NL3,1,42
2021,NUTS,2021,NL4,1,16
2021,NUTS,2021,PL2,1,2
2021,NUTS,2021,PL6,1,2
2021,NUTS,2021,PL7,1,1
2021,NUTS,2021,PL9,1,3
2021,NUTS,2021,PT1,1,20
2021,NUTS,2021,RO1,1,2
2021,NUTS,2021,SE1,1,30
2021,NUTS,2021,SE2,1,11
2021,NUTS,2021,SE3,1,6
2021,NUTS,2021,SI0,1,15
2021,NUTS,2021,SK0,1,5
2021,NUTS,2021,UKD,1,2
2021,NUTS,2021,UKE,1,3
2021,NUTS,2021,UKF,1,2
2021,NUTS,2021,UKG,1,7
2021,NUTS,2021,UKH,1,2
2021,NUTS,2021,UKI,1,5
2021,NUTS,2021,UKM,1,4
2014,NUTS,2013,AT13,2,4
2014,NUTS,2013,AT22,2,1
2014,NUTS,2013,AT32,2,1
2014,NUTS,2013,AT33,2,1
2014,NUTS,2013,BE10,2,5
2014,NUTS,2013,BE23,2,1
2014,NUTS,2013,BE24,2,1
2014,NUTS,2013,BE31,2,1
2014,NUTS,2013,BE35,2,1
2014,NUTS,2013,CZ01,2,1
2014,NUTS,2013,CZ02,2,2
2014,NUTS,2013,DE11,2,1
2014,NUTS,2013,DE12,2,1
2014,NUTS,2013,DE21,2,1
2014,NUTS,2013,DE71,2,2
2014,NUTS,2013,DE80,2,1
2014,NUTS,2013,DEA2,2,1
2014,NUTS,2013,DED2,2,1
2014,NUTS,2013,DED4,2,1
2014,NUTS,2013,DED5,2,1
2014,NUTS,2013,DK03,2,1
2014,NUTS,2013,DK05,2,1
2014,NUTS,2013,EE00,2,2
2014,NUTS,2013,ES21,2,1
2014,NUTS,2013,ES30,2,9
2014,NUTS,2013,ES51,2,2
2014,NUTS,2013,ES52,2,3
2014,NUTS,2013,ES61,2,1
2014,NUTS,2013,ES70,2,2
2014,NUTS,2013,FI19,2,1
2014,NUTS,2013,FI1B,2,1
2014,NUTS,2013,FI1C,2,3
2014,NUTS,2013,FI1D,2,1
2014,NUTS,2013,FR10,2,9
2014,NUTS,2013,FR23,2,2
2014,NUTS,2013,FR24,2,1
2014,NUTS,2013,FR30,2,1
2014,NUTS,2013,FR42,2,1
2014,NUTS,2013,FR52,2,4
2014,NUTS,2013,FR61,2,2
2014,NUTS,2013,FR62,2,2
2014,NUTS,2013,FR71,2,3
2014,NUTS,2013,FR82,2,3
2014,NUTS,2013,HR03,2,1
2014,NUTS,2013,HR04,2,4
2014,NUTS,2013,HU10,2,4
2014,NUTS,2013,HU22,2,1
2014,NUTS,2013,HU32,2,1
2014,NUTS,2013,IE02,2,2
2014,NUTS,2013,ITC1,2,1
2014,NUTS,2013,ITC3,2,4
2014,NUTS,2013,ITC4,2,3
2014,NUTS,2013,ITF3,2,1
2014,NUTS,2013,ITG1,2,1
2014,NUTS,2013,ITG2,2,1
2014,NUTS,2013,ITH5,2,2
2014,NUTS,2013,ITI1,2,1
2014,NUTS,2013,ITI4,2,12
2014,NUTS,2013,LT00,2,1
2014,NUTS,2013,LV00,2,1
2014,NUTS,2013,NL21,2,1
2014,NUTS,2013,NL31,2,1
2014,NUTS,2013,NL32,2,1
2014,NUTS,2013,NL33,2,2
2014,NUTS,2013,NL41,2,2
2014,NUTS,2013,PL12,2,2
2014,NUTS,2013,PL21,2,2
2014,NUTS,2013,PL41,2,1
2014,NUTS,2013,PL42,2,3
2014,NUTS,2013,PL51,2,1
2014,NUTS,2013,PL52,2,1
2014,NUTS,2013,PT17,2,3
2014,NUTS,2013,RO11,2,1
2014,NUTS,2013,RO21,2,1
2014,NUTS,2013,RO32,2,3
2014,NUTS,2013,RO41,2,1
2014,NUTS,2013,SE11,2,6
2014,NUTS,2013,SE12,2,4
2014,NUTS,2013,SE23,2,1
2014,NUTS,2013,SI04,2,2
2014,NUTS,2013,SK01,2,2
2014,NUTS,2013,UKH1,2,1
2015,NUTS,2013,AT12,2,3
2015,NUTS,2013,AT13,2,21
2015,NUTS,2013,AT21,2,2
2015,NUTS,2013,AT22,2,23
2015,NUTS,2013,AT31,2,6
2015,NUTS,2013,AT32,2,2
2015,NUTS,2013,AT33,2,2
2015,NUTS,2013,BE10,2,36
2015,NUTS,2013,BE21,2,19
2015,NUTS,2013,BE22,2,1
2015,NUTS,2013,BE23,2,5
2015,NUTS,2013,BE24,2,16
2015,NUTS,2013,BE33,2,5
2015,NUTS,2013,BE35,2,1
2015,NUTS,2013,CY00,2,5
2015,NUTS,2013,CZ01,2,3
2015,NUTS,2013,CZ02,2,1
2015,NUTS,2013,CZ04,2,1
2015,NUTS,2013,CZ06,2,5
2015,NUTS,2013,CZ07,2,1
2015,NUTS,2013,DE11,2,28
2015,NUTS,2013,DE12,2,11
2015,NUTS,2013,DE13,2,8
2015,NUTS,2013,DE14,2,2
2015,NUTS,2013,DE21,2,42
2015,NUTS,2013,DE22,2,1
2015,NUTS,2013,DE23,2,3
2015,NUTS,2013,DE24,2,4
2015,NUTS,2013,DE25,2,7
2015,NUTS,2013,DE26,2,1
2015,NUTS,2013,DE27,2,2
2015,NUTS,2013,DE30,2,21
2015,NUTS,2013,DE50,2,2
2015,NUTS,2013,DE60,2,7
2015,NUTS,2013,DE71,2,11
2015,NUTS,2013,DE73,2,3
2015,NUTS,2013,DE91,2,1
2015,NUTS,2013,DE92,2,3
2015,NUTS,2013,DE93,2,2
2015,NUTS,2013,DE94,2,2
2015,NUTS,2013,DEA1,2,21
2015,NUTS,2013,DEA2,2,34
2015,NUTS,2013,DEA3,2,3
2015,NUTS,2013,DEA4,2,2
2015,NUTS,2013,DEA5,2,2
2015,NUTS,2013,DEB1,2,1
2015,NUTS,2013,DEB3,2,5
2015,NUTS,2013,DED2,2,11
2015,NUTS,2013,DED4,2,3
2015,NUTS,2013,DED5,2,4
2015,NUTS,2013,DEF0,2,2
2015,NUTS,2013,DEG0,2,10
2015,NUTS,2013,DK01,2,10
2015,NUTS,2013,DK02,2,2
2015,NUTS,2013,DK03,2,4
2015,NUTS,2013,DK04,2,8
2015,NUTS,2013,DK05,2,10
2015,NUTS,2013,EE00,2,7
2015,NUTS,2013,ES11,2,3
2015,NUTS,2013,ES13,2,3
2015,NUTS,2013,ES21,2,8
2015,NUTS,2013,ES22,2,6
2015,NUTS,2013,ES23,2,1
2015,NUTS,2013,ES24,2,2
2015,NUTS,2013,ES30,2,48
2015,NUTS,2013,ES41,2,3
2015,NUTS,2013,ES42,2,4
2015,NUTS,2013,ES51,2,20
2015,NUTS,2013,ES52,2,14
2015,NUTS,2013,ES61,2,7
2015,NUTS,2013,ES62,2,1
2015,NUTS,2013,ES70,2,2
2015,NUTS,2013,FI1B,2,25
2015,NUTS,2013,FI1C,2,2
2015,NUTS,2013,FI1D,2,3
2015,NUTS,2013,FR10,2,60
2015,NUTS,2013,FR21,2,1
2015,NUTS,2013,FR22,2,1
2015,NUTS,2013,FR24,2,1
2015,NUTS,2013,FR25,2,1
2015,NUTS,2013,FR26,2,1
2015,NUTS,2013,FR30,2,2
2015,NUTS,2013,FR42,2,4
2015,NUTS,2013,FR43,2,1
2015,NUTS,2013,FR51,2,3
2015,NUTS,2013,FR61,2,7
2015,NUTS,2013,FR62,2,5
2015,NUTS,2013,FR71,2,14
2015,NUTS,2013,FR82,2,2
2015,NUTS,2013,FR83,2,1
2015,NUTS,2013,HR04,2,12
2015,NUTS,2013,HU10,2,9
2015,NUTS,2013,HU32,2,1
2015,NUTS,2013,IE01,2,1
2015,NUTS,2013,IE02,2,15
2015,NUTS,2013,ITC1,2,17
2015,NUTS,2013,ITC3,2,12
2015,NUTS,2013,ITC4,2,27
2015,NUTS,2013,ITF3,2,5
2015,NUTS,2013,ITF4,2,2
2015,NUTS,2013,ITF5,2,4
2015,NUTS,2013,ITF6,2,1
2015,NUTS,2013,ITG1,2,4
2015,NUTS,2013,ITG2,2,3
2015,NUTS,2013,ITH1,2,1
2015,NUTS,2013,ITH2,2,6
2015,NUTS,2013,ITH3,2,11
2015,NUTS,2013,ITH4,2,1
2015,NUTS,2013,ITH5,2,21
2015,NUTS,2013,ITI1,2,5
2015,NUTS,2013,ITI2,2,2
2015,NUTS,2013,ITI3,2,2
2015,NUTS,2013,ITI4,2,27
2015,NUTS,2013,LT00,2,10
2015,NUTS,2013,LU00,2,10
2015,NUTS,2013,LV00,2,8
2015,NUTS,2013,MT00,2,1
2015,NUTS,2013,NL11,2,3
2015,NUTS,2013,NL12,2,2
2015,NUTS,2013,NL21,2,4
2015,NUTS,2013,NL22,2,11
2015,NUTS,2013,NL23,2,1
2015,NUTS,2013,NL31,2,10
2015,NUTS,2013,NL32,2,12
2015,NUTS,2013,NL33,2,22
2015,NUTS,2013,NL34,2,1
2015,NUTS,2013,NL41,2,16
2015,NUTS,2013,NL42,2,2
2015,NUTS,2013,PL12,2,5
2015,NUTS,2013,PL21,2,2
2015,NUTS,2013,PT11,2,7
2015,NUTS,2013,PT16,2,1
2015,NUTS,2013,PT17,2,6
2015,NUTS,2013,PT18,2,2
2015,NUTS,2013,RO11,2,1
2015,NUTS,2013,RO21,2,1
2015,NUTS,2013,RO32,2,2
2015,NUTS,2013,RO41,2,2
2015,NUTS,2013,SE11,2,11
2015,NUTS,2013,SE12,2,3
2015,NUTS,2013,SE21,2,1
2015,NUTS,2013,SE22,2,9
2015,NUTS,2013,SE23,2,6
2015,NUTS,2013,SE31,2,2
2015,NUTS,2013,SE33,2,2
2015,NUTS,2013,SI03,2,6
2015,NUTS,2013,SI04,2,17
2015,NUTS,2013,SK01,2,6
2015,NUTS,2013,SK02,2,1
2015,NUTS,2013,SK03,2,1
2015,NUTS,2013,UKC2,2,2
2015,NUTS,2013,UKD3,2,2
2015,NUTS,2013,UKD4,2,1
2015,NUTS,2013,UKD6,2,1
2015,NUTS,2013,UKE1,2,1
2015,NUTS,2013,UKE3,2,1
2015,NUTS,2013,UKE4,2,2
2015,NUTS,2013,UKF1,2,4
2015,NUTS,2013,UKF2,2,4
2015,NUTS,2013,UKG1,2,1
2015,NUTS,2013,UKG2,2,1
2015,NUTS,2013,UKG3,2,4
2015,NUTS,2013,UKH1,2,4
2015,NUTS,2013,UKH2,2,3
2015,NUTS,2013,UKI3,2,13
2015,NUTS,2013,UKI4,2,5
2015,NUTS,2013,UKI7,2,6
2015,NUTS,2013,UKJ1,2,3
2015,NUTS,2013,UKJ2,2,1
2015,NUTS,2013,UKJ3,2,3
2015,NUTS,2013,UKK1,2,3
2015,NUTS,2013,UKK4,2,3
2015,NUTS,2013,UKL1,2,1
2015,NUTS,2013,UKL2,2,2
2015,NUTS,2013,UKM2,2,2
2015,NUTS,2013,UKM3,2,7
2015,NUTS,2013,UKM5,2,1
2016,NUTS,2016,AT12,2,3
2016,NUTS,2016,AT13,2,23
2016,NUTS,2016,AT21,2,1
2016,NUTS,2016,AT22,2,13
2016,NUTS,2016,AT31,2,4
2016,NUTS,2016,AT32,2,1
2016,NUTS,2016,AT33,2,2
2016,NUTS,2016,AT34,2,1
2016,NUTS,2016,BE10,2,53
2016,NUTS,2016,BE21,2,12
2016,NUTS,2016,BE22,2,3
2016,NUTS,2016,BE23,2,8
2016,NUTS,2016,BE24,2,23
2016,NUTS,2016,BE25,2,3
2016,NUTS,2016,BE31,2,3
2016,NUTS,2016,BE32,2,4
2016,NUTS,2016,BE33,2,4
2016,NUTS,2016,BG33,2,1
2016,NUTS,2016,CY00,2,3
2016,NUTS,2016,CZ01,2,7
2016,NUTS,2016,CZ03,2,3
2016,NUTS,2016,CZ04,2,1
2016,NUTS,2016,CZ06,2,6
2016,NUTS,2016,CZ07,2,2
2016,NUTS,2016,DE11,2,21
2016,NUTS,2016,DE12,2,17
2016,NUTS,2016,DE13,2,11
2016,NUTS,2016,DE14,2,2
2016,NUTS,2016,DE21,2,28
2016,NUTS,2016,DE23,2,2
2016,NUTS,2016,DE24,2,2
2016,NUTS,2016,DE25,2,2
2016,NUTS,2016,DE26,2,6
2016,NUTS,2016,DE27,2,8
2016,NUTS,2016,DE30,2,21
2016,NUTS,2016,DE40,2,2
2016,NUTS,2016,DE50,2,2
2016,NUTS,2016,DE60,2,8
2016,NUTS,2016,DE71,2,18
2016,NUTS,2016,DE72,2,2
2016,NUTS,2016,DE73,2,4
2016,NUTS,2016,DE80,2,6
2016,NUTS,2016,DE91,2,4
2016,NUTS,2016,DE92,2,4
2016,NUTS,2016,DE93,2,1
2016,NUTS,2016,DE94,2,3
2016,NUTS,2016,DEA1,2,21
2016,NUTS,2016,DEA2,2,33
2016,NUTS,2016,DEA4,2,1
2016,NUTS,2016,DEA5,2,8
2016,NUTS,2016,DEB3,2,1
2016,NUTS,2016,DED2,2,15
2016,NUTS,2016,DED4,2,3
2016,NUTS,2016,DED5,2,6
2016,NUTS,2016,DEE0,2,1
2016,NUTS,2016,DEF0,2,3
2016,NUTS,2016,DEG0,2,2
2016,NUTS,2016,DK01,2,10
2016,NUTS,2016,DK02,2,2
2016,NUTS,2016,DK03,2,12
2016,NUTS,2016,DK04,2,8
2016,NUTS,2016,DK05,2,16
2016,NUTS,2016,EE00,2,14
2016,NUTS,2016,ES12,2,1
2016,NUTS,2016,ES21,2,14
2016,NUTS,2016,ES22,2,9
2016,NUTS,2016,ES30,2,46
2016,NUTS,2016,ES41,2,1
2016,NUTS,2016,ES42,2,2
2016,NUTS,2016,ES51,2,19
2016,NUTS,2016,ES52,2,6
2016,NUTS,2016,ES61,2,3
2016,NUTS,2016,ES70,2,1
2016,NUTS,2016,FI19,2,2
2016,NUTS,2016,FI1B,2,37
2016,NUTS,2016,FI1C,2,3
2016,NUTS,2016,FI1D,2,6
2016,NUTS,2016,FR10,2,65
2016,NUTS,2016,FRB0,2,2
2016,NUTS,2016,FRC2,2,1
2016,NUTS,2016,FRE1,2,4
2016,NUTS,2016,FRF1,2,2
2016,NUTS,2016,FRF2,2,1
2016,NUTS,2016,FRG0,2,3
2016,NUTS,2016,FRH0,2,1
2016,NUTS,2016,FRI1,2,3
2016,NUTS,2016,FRI3,2,1
2016,NUTS,2016,FRJ1,2,3
2016,NUTS,2016,FRJ2,2,4
2016,NUTS,2016,FRK2,2,13
2016,NUTS,2016,FRL0,2,3
2016,NUTS,2016,HR03,2,2
2016,NUTS,2016,HR04,2,8
2016,NUTS,2016,HU11,2,11
2016,NUTS,2016,HU12,2,2
2016,NUTS,2016,HU21,2,1
2016,NUTS,2016,HU22,2,1
2016,NUTS,2016,HU31,2,3
2016,NUTS,2016,HU32,2,1
2016,NUTS,2016,HU33,2,2
2016,NUTS,2016,IE04,2,3
2016,NUTS,2016,IE05,2,3
2016,NUTS,2016,IE06,2,10
2016,NUTS,2016,ITC1,2,23
2016,NUTS,2016,ITC3,2,16
2016,NUTS,2016,ITC4,2,43
2016,NUTS,2016,ITF3,2,2
2016,NUTS,2016,ITF4,2,9
2016,NUTS,2016,ITF6,2,1
2016,NUTS,2016,ITG1,2,2
2016,NUTS,2016,ITG2,2,2
2016,NUTS,2016,ITH1,2,5
2016,NUTS,2016,ITH2,2,1
2016,NUTS,2016,ITH3,2,13
2016,NUTS,2016,ITH4,2,2
2016,NUTS,2016,ITH5,2,26
2016,NUTS,2016,ITI1,2,10
2016,NUTS,2016,ITI2,2,3
2016,NUTS,2016,ITI3,2,5
2016,NUTS,2016,ITI4,2,53
2016,NUTS,2016,LT01,2,1
2016,NUTS,2016,LT02,2,2
2016,NUTS,2016,LU00,2,3
2016,NUTS,2016,LV00,2,7
2016,NUTS,2016,MT00,2,2
2016,NUTS,2016,NL11,2,8
2016,NUTS,2016,NL12,2,2
2016,NUTS,2016,NL21,2,8
2016,NUTS,2016,NL22,2,18
2016,NUTS,2016,NL23,2,1
2016,NUTS,2016,NL31,2,7
2016,NUTS,2016,NL32,2,19
2016,NUTS,2016,NL33,2,49
2016,NUTS,2016,NL34,2,2
2016,NUTS,2016,NL41,2,27
2016,NUTS,2016,NL42,2,9
2016,NUTS,2016,PL21,2,2
2016,NUTS,2016,PL22,2,2
2016,NUTS,2016,PL42,2,1
2016,NUTS,2016,PL51,2,2
2016,NUTS,2016,PL82,2,1
2016,NUTS,2016,PL91,2,10
2016,NUTS,2016,PT11,2,6
2016,NUTS,2016,PT16,2,2
2016,NUTS,2016,PT17,2,12
2016,NUTS,2016,RO11,2,2
2016,NUTS,2016,RO12,2,2
2016,NUTS,2016,RO21,2,1
2016,NUTS,2016,RO32,2,1
2016,NUTS,2016,SE11,2,13
2016,NUTS,2016,SE12,2,7
2016,NUTS,2016,SE22,2,2
2016,NUTS,2016,SE23,2,16
2016,NUTS,2016,SE31,2,2
2016,NUTS,2016,SE33,2,5
2016,NUTS,2016,SI03,2,10
2016,NUTS,2016,SI04,2,17
2016,NUTS,2016,SK01,2,4
2016,NUTS,2016,SK02,2,1
2016,NUTS,2016,SK04,2,1
2016,NUTS,2016,UKC1,2,1
2016,NUTS,2016,UKC2,2,1
2016,NUTS,2016,UKD3,2,3
2016,NUTS,2016,UKD6,2,1
2016,NUTS,2016,UKD7,2,1
2016,NUTS,2016,UKE3,2,2
2016,NUTS,2016,UKF1,2,1
2016,NUTS,2016,UKF2,2,1
2016,NUTS,2016,UKG3,2,5
2016,NUTS,2016,UKH1,2,2
2016,NUTS,2016,UKH2,2,6
2016,NUTS,2016,UKH3,2,1
2016,NUTS,2016,UKI3,2,12
2016,NUTS,2016,UKI4,2,4
2016,NUTS,2016,UKI7,2,4
2016,NUTS,2016,UKJ2,2,3
2016,NUTS,2016,UKJ3,2,1
2016,NUTS,2016,UKK1,2,6
2016,NUTS,2016,UKL2,2,4
2016,NUTS,2016,UKM6,2,2
2016,NUTS,2016,UKM7,2,4
2016,NUTS,2016,UKM8,2,5
2016,NUTS,2016,UKN0,2,4
2017,NUTS,2016,AT11,2,3
2017,NUTS,2016,AT12,2,1
2017,NUTS,2016,AT13,2,19
2017,NUTS,2016,AT21,2,1
2017,NUTS,2016,AT22,2,20
2017,NUTS,2016,AT31,2,4
2017,NUTS,2016,AT32,2,1
2017,NUTS,2016,AT33,2,5
2017,NUTS,2016,AT34,2,3
2017,NUTS,2016,BE10,2,37
2017,NUTS,2016,BE21,2,7
2017,NUTS,2016,BE22,2,2
2017,NUTS,2016,BE23,2,3
2017,NUTS,2016,BE24,2,12
2017,NUTS,2016,BE25,2,1
2017,NUTS,2016,BE31,2,2
2017,NUTS,2016,BE32,2,1
2017,NUTS,2016,BG34,2,1
2017,NUTS,2016,BG41,2,3
2017,NUTS,2016,CY00,2,5
2017,NUTS,2016,CZ01,2,7
2017,NUTS,2016,CZ02,2,1
2017,NUTS,2016,CZ03,2,4
2017,NUTS,2016,CZ04,2,1
2017,NUTS,2016,CZ06,2,1
2017,NUTS,2016,DE11,2,11
2017,NUTS,2016,DE12,2,16
2017,NUTS,2016,DE13,2,3
2017,NUTS,2016,DE14,2,2
2017,NUTS,2016,DE21,2,30
2017,NUTS,2016,DE23,2,2
2017,NUTS,2016,DE24,2,3
2017,NUTS,2016,DE25,2,5
2017,NUTS,2016,DE26,2,4
2017,NUTS,2016,DE27,2,3
2017,NUTS,2016,DE30,2,14
2017,NUTS,2016,DE40,2,6
2017,NUTS,2016,DE50,2,3
2017,NUTS,2016,DE60,2,2
2017,NUTS,2016,DE71,2,13
2017,NUTS,2016,DE72,2,2
2017,NUTS,2016,DE73,2,1
2017,NUTS,2016,DE80,2,1
2017,NUTS,2016,DE91,2,1
2017,NUTS,2016,DE93,2,1
2017,NUTS,2016,DE94,2,1
2017,NUTS,2016,DEA1,2,11
2017,NUTS,2016,DEA2,2,26
2017,NUTS,2016,DEA3,2,1
2017,NUTS,2016,DEA4,2,1
2017,NUTS,2016,DEA5,2,3
2017,NUTS,2016,DEB2,2,2
2017,NUTS,2016,DED2,2,4
2017,NUTS,2016,DED4,2,3
2017,NUTS,2016,DED5,2,3
2017,NUTS,2016,DEE0,2,1
2017,NUTS,2016,DEF0,2,4
2017,NUTS,2016,DEG0,2,7
2017,NUTS,2016,DK01,2,19
2017,NUTS,2016,DK02,2,1
2017,NUTS,2016,DK03,2,1
2017,NUTS,2016,DK04,2,6
2017,NUTS,2016,DK05,2,6
2017,NUTS,2016,EE00,2,5
2017,NUTS,2016,ES12,2,2
2017,NUTS,2016,ES21,2,6
2017,NUTS,2016,ES22,2,1
2017,NUTS,2016,ES24,2,1
2017,NUTS,2016,ES30,2,52
2017,NUTS,2016,ES41,2,1
2017,NUTS,2016,ES42,2,4
2017,NUTS,2016,ES51,2,17
2017,NUTS,2016,ES52,2,7
2017,NUTS,2016,ES61,2,8
2017,NUTS,2016,ES62,2,2
2017,NUTS,2016,FI19,2,6
2017,NUTS,2016,FI1B,2,25
2017,NUTS,2016,FI1C,2,6
2017,NUTS,2016,FR10,2,53
2017,NUTS,2016,FRC2,2,2
2017,NUTS,2016,FRD1,2,1
2017,NUTS,2016,FRD2,2,1
2017,NUTS,2016,FRE1,2,3
2017,NUTS,2016,FRG0,2,2
2017,NUTS,2016,FRH0,2,2
2017,NUTS,2016,FRI1,2,3
2017,NUTS,2016,FRJ1,2,3
2017,NUTS,2016,FRK2,2,8
2017,NUTS,2016,FRL0,2,3
2017,NUTS,2016,HR03,2,2
2017,NUTS,2016,HR04,2,9
2017,NUTS,2016,HU11,2,7
2017,NUTS,2016,HU23,2,1
2017,NUTS,2016,HU33,2,1
2017,NUTS,2016,IE04,2,1
2017,NUTS,2016,IE05,2,3
2017,NUTS,2016,IE06,2,7
2017,NUTS,2016,ITC1,2,26
2017,NUTS,2016,ITC3,2,14
2017,NUTS,2016,ITC4,2,30
2017,NUTS,2016,ITF1,2,3
2017,NUTS,2016,ITF3,2,7
2017,NUTS,2016,ITF4,2,2
2017,NUTS,2016,ITG1,2,3
2017,NUTS,2016,ITH1,2,4
2017,NUTS,2016,ITH2,2,2
2017,NUTS,2016,ITH3,2,4
2017,NUTS,2016,ITH4,2,1
2017,NUTS,2016,ITH5,2,29
2017,NUTS,2016,ITI1,2,14
2017,NUTS,2016,ITI2,2,2
2017,NUTS,2016,ITI3,2,1
2017,NUTS,2016,ITI4,2,41
2017,NUTS,2016,LT01,2,6
2017,NUTS,2016,LT02,2,4
2017,NUTS,2016,LU00,2,8
2017,NUTS,2016,LV00,2,7
2017,NUTS,2016,NL11,2,4
2017,NUTS,2016,NL12,2,3
2017,NUTS,2016,NL13,2,1
2017,NUTS,2016,NL21,2,6
2017,NUTS,2016,NL22,2,12
2017,NUTS,2016,NL23,2,1
2017,NUTS,2016,NL31,2,6
2017,NUTS,2016,NL32,2,19
2017,NUTS,2016,NL33,2,27
2017,NUTS,2016,NL41,2,11
2017,NUTS,2016,NL42,2,4
2017,NUTS,2016,PL21,2,1
2017,NUTS,2016,PL22,2,1
2017,NUTS,2016,PL41,2,3
2017,NUTS,2016,PL42,2,1
2017,NUTS,2016,PL51,2,1
2017,NUTS,2016,PL63,2,2
2017,NUTS,2016,PL91,2,5
2017,NUTS,2016,PT11,2,8
2017,NUTS,2016,PT16,2,2
2017,NUTS,2016,PT17,2,10
2017,NUTS,2016,PT18,2,2
2017,NUTS,2016,RO11,2,3
2017,NUTS,2016,RO12,2,1
2017,NUTS,2016,RO32,2,2
2017,NUTS,2016,RO41,2,1
2017,NUTS,2016,SE11,2,9
2017,NUTS,2016,SE12,2,11
2017,NUTS,2016,SE21,2,3
2017,NUTS,2016,SE22,2,8
2017,NUTS,2016,SE23,2,9
2017,NUTS,2016,SE31,2,3
2017,NUTS,2016,SE33,2,3
2017,NUTS,2016,SI03,2,5
2017,NUTS,2016,SI04,2,23
2017,NUTS,2016,SK01,2,11
2017,NUTS,2016,SK03,2,1
2017,NUTS,2016,SK04,2,1
2017,NUTS,2016,UKC1,2,1
2017,NUTS,2016,UKC2,2,1
2017,NUTS,2016,UKD3,2,2
2017,NUTS,2016,UKE1,2,2
2017,NUTS,2016,UKE3,2,3
2017,NUTS,2016,UKE4,2,3
2017,NUTS,2016,UKF1,2,6
2017,NUTS,2016,UKF2,2,1
2017,NUTS,2016,UKG3,2,5
2017,NUTS,2016,UKH2,2,4
2017,NUTS,2016,UKI3,2,6
2017,NUTS,2016,UKI4,2,4
2017,NUTS,2016,UKI7,2,2
2017,NUTS,2016,UKJ2,2,1
2017,NUTS,2016,UKJ3,2,2
2017,NUTS,2016,UKK2,2,1
2017,NUTS,2016,UKK3,2,1
2017,NUTS,2016,UKL1,2,1
2017,NUTS,2016,UKL2,2,6
2017,NUTS,2016,UKM6,2,1
2017,NUTS,2016,UKM7,2,1
2017,NUTS,2016,UKM8,2,2
